ID,time,Position X,Position Z,car speed(m/s),car Acc,Yaw Angle,left edge,right edge,LC,LB Position X,LB Position Z,LB speed,LB Acc,LF Position X,LF Position Z,LF speed,LF Acc,B Position X,B Position Z,B speed,B Acc,F Position X,F Position Z,F speed,F Acc,RB Position X,RB Position Z,RB speed,RB Acc,RF Position X,RF Position Z,RF speed,RF Acc
89598,1.49967,4480.71,6508.45,2.793,0.138,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,1.59967,4480.43,6508.45,2.806,0.124,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,1.69967,4480.15,6508.45,2.817,0.111,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,1.79967,4479.87,6508.45,2.828,0.1,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,1.89967,4479.59,6508.45,2.837,0.087,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,1.99967,4479.3,6508.45,2.845,0.077,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.09967,4479.02,6508.45,2.853,0.068,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.19967,4478.73,6508.45,2.859,0.06,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.29967,4478.45,6508.45,2.865,0.053,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.39967,4478.16,6508.45,2.87,0.047,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.49967,4477.87,6508.45,2.874,0.042,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.59967,4477.58,6508.45,2.878,0.037,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.69967,4477.3,6508.45,2.882,0.033,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.79967,4477.01,6508.45,2.885,0.03,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.89967,4476.72,6508.45,2.888,0.026,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,2.99967,4476.43,6508.45,2.89,0.024,-1.57,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.09967,4476.14,6508.45,2.892,0.021,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.19967,4475.85,6508.45,2.894,0.019,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.29967,4475.56,6508.45,2.896,0.018,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.39967,4475.27,6508.45,2.898,0.015,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.49967,4474.98,6508.45,2.899,0.013,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.59967,4474.69,6508.45,2.901,0.012,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.69967,4474.4,6508.45,2.902,0.011,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.79967,4474.11,6508.45,2.903,0.01,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.89967,4473.82,6508.45,2.904,0.009,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,3.99967,4473.53,6508.45,2.904,0.007,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.09967,4473.24,6508.45,2.905,0.007,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.19967,4472.95,6508.45,2.906,0.006,-1.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.29967,4472.66,6508.45,2.907,0.006,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.39967,4472.37,6508.45,2.907,0.005,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.49967,4472.08,6508.45,2.908,0.005,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.59967,4471.79,6508.45,2.908,0.004,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.69967,4471.5,6508.45,2.908,0.004,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.79967,4471.21,6508.45,2.909,0.004,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.89967,4470.92,6508.45,2.909,0.003,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,4.99967,4470.62,6508.45,2.909,0.003,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.09967,4470.33,6508.45,2.91,0.003,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.19967,4470.04,6508.45,2.91,0.003,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.29967,4469.75,6508.45,2.91,0.002,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.39967,4469.46,6508.45,2.91,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.49967,4469.17,6508.45,2.91,0.002,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.59967,4468.88,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.69967,4468.59,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.79967,4468.3,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.89967,4468,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,5.99967,4467.71,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.09967,4467.42,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.19967,4467.13,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.29967,4466.84,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.39967,4466.55,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.49967,4466.26,6508.45,2.911,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.59967,4465.97,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.69967,4465.68,6508.45,2.912,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.79967,4465.38,6508.45,2.912,0.001,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.89967,4465.09,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,6.99967,4464.8,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.09967,4464.51,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.19967,4464.22,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.29967,4463.93,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.39967,4463.64,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.49967,4463.35,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.59967,4463.06,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.69967,4462.76,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.79967,4462.47,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.89967,4462.18,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,7.99967,4461.89,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.09967,4461.6,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.19967,4461.31,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.29967,4461.02,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.39967,4460.73,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.49967,4460.43,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.59967,4460.14,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.69967,4459.85,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.79967,4459.56,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.89967,4459.27,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,8.99967,4458.98,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.09967,4458.69,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.19967,4458.4,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.29967,4458.11,6508.45,2.912,0,-1.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.39967,4457.81,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.49967,4457.52,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.59967,4457.23,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.69967,4456.94,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.79967,4456.65,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.89967,4456.36,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89598,9.99967,4456.07,6508.45,2.912,0,4.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89599,0.0291,4952.15,7386.43,18.161,1.737,2.58,0,0,0,-43.15,-122.15,21.934,2.615,-23.15,93.59,20.007,1.645,-14.08,-76.52,21.505,3.029,0,0,0,0,-27.58,-110.57,19.545,2.583,0,0,0,0
89599,0.1291,4953.09,7384.881,18.138,1.739,2.59,0,0,0,-43,-121.78,21.893,2.625,-22.97,93.87,20.079,1.562,-13.98,-76.21,21.49,3.061,0,0,0,0,-27.58,-110.46,19.523,2.646,0,0,0,0
89599,0.2291,4954.02,7383.326,18.115,1.737,2.6,0,0,0,-42.86,-121.41,21.849,2.629,-22.78,94.15,20.133,1.554,-13.89,-75.89,21.462,3.042,0,0,0,0,-27.58,-110.35,19.504,2.659,0,0,0,0
89599,0.3291,4954.93,7381.763,18.092,1.733,2.61,0,0,0,-42.71,-121.05,21.804,2.637,-22.58,94.43,20.178,1.472,-13.79,-75.58,21.373,3.218,0,0,0,0,-27.59,-110.24,19.488,2.68,0,0,0,0
89599,0.4291,4955.83,7380.194,18.07,1.73,2.62,0,0,0,-42.55,-120.69,21.759,2.644,-22.38,94.73,20.216,1.446,-13.7,-75.28,21.22,1.782,0,0,0,0,-27.58,-110.13,19.472,2.702,0,0,0,0
89599,0.5291,4956.71,7378.619,18.047,1.726,2.63,0,0,0,-42.4,-120.33,21.727,2.673,-22.16,95.03,20.244,1.392,-13.61,-74.99,21.012,3.638,0,0,0,0,-27.58,-110.02,19.457,2.718,0,0,0,0
89599,0.6291,4957.58,7377.037,18.025,1.721,2.64,0,0,0,-42.24,-119.98,21.696,2.236,-21.94,95.34,20.263,1.344,-13.53,-74.72,20.958,2.949,0,0,0,0,-27.57,-109.91,19.448,2.712,0,0,0,0
89599,0.7291,4958.42,7375.449,18.002,1.717,2.64,0,0,0,-42.08,-119.62,21.66,2.725,-21.7,95.65,20.273,1.329,-13.45,-74.44,20.965,2.943,0,0,0,0,-27.56,-109.8,19.439,0.467,0,0,0,0
89599,0.8291,4959.26,7373.854,17.98,1.713,2.65,0,0,0,-41.91,-119.28,21.62,2.716,-21.46,95.97,20.273,1.31,-13.37,-74.16,20.96,2.946,0,0,0,0,-27.55,-109.69,19.484,2.957,0,0,0,0
89599,0.9291,4960.07,7372.255,17.957,1.71,2.66,0,0,0,-41.74,-118.93,21.578,2.772,-21.21,96.29,20.263,1.291,-13.29,-73.88,20.95,2.937,0,0,0,0,-27.52,-109.57,19.573,2.942,0,0,0,0
89599,1.0291,4960.87,7370.649,17.935,1.705,2.67,0,0,0,-41.57,-118.59,21.536,2.053,-20.94,96.61,20.242,1.287,-13.2,-73.59,20.936,2.931,0,0,0,0,-27.5,-109.44,19.644,2.968,0,0,0,0
89599,1.1291,4961.66,7369.039,17.913,1.701,2.68,0,0,0,-41.4,-118.25,21.488,2.856,-20.66,96.93,20.212,1.238,-13.12,-73.31,20.918,0.634,0,0,0,0,-27.46,-109.31,19.705,2.978,0,0,0,0
89599,1.2291,4962.42,7367.422,17.89,1.697,2.69,0,0,0,-41.22,-117.92,21.424,2.872,-20.37,97.24,20.191,1.2,-13.03,-73.03,20.897,0.667,0,0,0,0,-27.42,-109.17,19.755,2.983,0,0,0,0
89599,1.3291,4963.18,7365.801,17.868,1.693,2.7,0,0,0,-41.05,-117.59,21.37,2.821,-20.07,97.56,20.172,1.188,-12.95,-72.74,20.875,2.956,0,0,0,0,-27.37,-109.02,19.793,3.032,0,0,0,0
89599,1.4291,4963.91,7364.175,17.846,1.542,2.71,0,0,0,-40.87,-117.26,21.322,2.742,-19.77,97.88,20.155,1.166,-12.86,-72.46,20.849,2.892,0,0,0,0,-27.31,-108.88,19.818,3.047,0,0,0,0
89599,1.5291,4964.63,7362.545,17.824,1.289,2.72,0,0,0,-40.62,-116.97,21.276,2.83,-19.51,98.19,20.138,1.172,-12.73,-72.18,20.746,2.933,0,0,0,0,-27.18,-108.74,19.831,3.063,0,0,0,0
89599,1.6291,4965.34,7360.912,17.802,0.974,2.73,0,0,0,-40.23,-116.73,21.23,2.876,-19.37,98.48,20.122,1.172,-12.52,-71.93,20.707,2.951,0,0,0,0,-26.92,-108.64,19.831,3.106,0,0,0,0
89599,1.7291,4966.05,7359.278,17.78,0.793,2.73,0,0,0,-39.64,-116.56,21.184,2.844,-19.41,98.73,20.106,1.115,-12.18,-71.71,20.65,1.204,0,0,0,0,-26.47,-108.59,19.813,0.761,0,0,0,0
89599,1.8291,4966.74,7357.644,17.759,0.749,2.74,0,0,0,-38.89,-116.44,21.125,2.938,-19.58,98.95,20.093,1.096,-11.74,-71.51,20.572,1.332,0,0,0,0,-25.89,-108.57,19.797,0.701,0,0,0,0
89599,1.9291,4967.43,7356.008,17.737,0.777,2.74,0,0,0,-38.1,-116.35,21.062,2.896,-19.8,99.16,20.08,1.114,-11.26,-71.33,20.475,1.488,0,0,0,0,-25.25,-108.55,19.786,3.158,0,0,0,0
89599,2.0291,4968.11,7354.373,17.715,0.757,2.74,0,0,0,-37.34,-116.25,21.008,1.782,-20.01,99.38,20.067,1.049,-10.8,-71.15,20.358,1.646,0,0,0,0,-24.65,-108.53,19.771,0.77,0,0,0,0
89599,2.1291,4968.79,7352.735,17.693,0.767,2.75,0,0,0,-36.63,-116.13,20.992,2.977,-20.19,99.61,20.055,1.027,-10.36,-70.98,20.225,1.787,0,0,0,0,-24.08,-108.5,19.751,3.159,0,0,0,0
89599,2.2291,4969.46,7351.098,17.671,0.784,2.75,0,0,0,-35.93,-116,21.059,3.047,-20.36,99.84,20.044,0.756,-9.94,-70.81,20.08,1.881,0,0,0,0,-23.53,-108.47,19.729,3.21,0,0,0,0
89599,2.3291,4970.11,7349.459,17.65,0.792,2.76,0,0,0,-35.26,-115.86,21.125,3.023,-20.51,100.08,20.032,0.734,-9.54,-70.66,19.928,1.962,0,0,0,0,-23,-108.42,19.709,2.766,0,0,0,0
89599,2.4291,4970.76,7347.82,17.628,0.794,2.76,0,0,0,-34.59,-115.7,21.191,2.966,-20.66,100.32,20.021,0.719,-9.14,-70.52,19.775,2.012,0,0,0,0,-22.49,-108.37,19.689,2.768,0,0,0,0
89599,2.5291,4971.41,7346.18,17.606,0.794,2.77,0,0,0,-33.93,-115.53,21.238,3.092,-20.81,100.56,20.015,0.699,-8.76,-70.4,19.626,2.043,0,0,0,0,-21.99,-108.32,19.669,2.767,0,0,0,0
89599,2.6291,4972.04,7344.539,17.585,0.791,2.77,0,0,0,-33.28,-115.35,21.277,3.144,-20.95,100.81,20.007,0.685,-8.39,-70.28,19.485,1.945,0,0,0,0,-21.49,-108.27,19.659,2.76,0,0,0,0
89599,2.7291,4972.67,7342.897,17.565,0.78,2.77,0,0,0,-32.63,-115.17,21.308,1.644,-21.09,101.06,19.997,0.671,-8.03,-70.17,19.352,2.023,0,0,0,0,-21.01,-108.21,19.648,2.758,0,0,0,0
89599,2.8291,4973.29,7341.254,17.551,0.765,2.78,0,0,0,-32,-114.97,21.329,3.221,-21.22,101.31,20.046,0.982,-7.68,-70.08,19.224,2.159,0,0,0,0,-20.54,-108.14,19.635,2.76,0,0,0,0
89599,2.9291,4973.9,7339.61,17.544,0.785,2.78,0,0,0,-31.38,-114.76,21.339,3.164,-21.36,101.56,20.107,0.838,-7.35,-69.99,19.097,2.308,0,0,0,0,-20.07,-108.08,19.618,2.755,0,0,0,0
89599,3.0291,4974.5,7337.963,17.543,0.828,2.79,0,0,0,-30.78,-114.55,21.338,3.08,-21.48,101.83,20.157,0.77,-7.04,-69.91,18.978,1.206,0,0,0,0,-19.63,-108.01,19.602,2.75,0,0,0,0
89599,3.1291,4975.1,7336.313,17.548,0.883,2.79,0,0,0,-30.21,-114.33,21.325,3.241,-21.57,102.11,20.199,0.71,-6.74,-69.84,18.858,3.106,0,0,0,0,-19.22,-107.93,19.586,2.746,0,0,0,0
89599,3.2291,4975.69,7334.659,17.557,0.964,2.8,0,0,0,-29.7,-114.09,21.296,3.213,-21.63,102.4,20.232,0.65,-6.49,-69.77,18.746,3.398,0,0,0,0,-18.85,-107.85,19.573,2.737,0,0,0,0
89599,3.3291,4976.26,7333.001,17.573,1,2.8,0,0,0,-29.24,-113.84,21.235,3.351,-21.64,102.7,20.257,0.601,-6.28,-69.72,18.648,1.165,0,0,0,0,-18.54,-107.76,19.565,2.739,0,0,0,0
89599,3.4291,4976.83,7331.337,17.595,1.088,2.81,0,0,0,-28.82,-113.6,21.125,3.493,-21.62,103.01,20.272,0.566,-6.11,-69.66,18.564,1.25,0,0,0,0,-18.26,-107.66,19.554,2.73,0,0,0,0
89599,3.5291,4977.39,7329.668,17.619,1.208,2.81,0,0,0,-28.46,-113.35,20.974,2.183,-21.55,103.33,20.277,0.551,-6,-69.61,18.497,4.395,0,0,0,0,-18.03,-107.56,19.543,2.728,0,0,0,0
89599,3.6291,4977.94,7327.993,17.644,1.242,2.82,0,0,0,-28.18,-113.1,20.793,2.365,-21.42,103.66,20.271,0.538,-5.93,-69.56,18.446,4.66,0,0,0,0,-17.86,-107.45,19.53,2.725,0,0,0,0
89599,3.7291,4978.48,7326.312,17.668,1.276,2.83,0,0,0,-27.95,-112.84,20.835,3.127,-21.23,103.99,20.256,0.542,-5.93,-69.5,18.412,5.038,0,0,0,0,-17.73,-107.34,19.518,2.724,0,0,0,0
89599,3.8291,4979,7324.624,17.693,1.3,2.83,0,0,0,-27.75,-112.58,20.899,3.159,-21.01,104.32,20.226,0.603,-5.97,-69.44,18.389,5.318,0,0,0,0,-17.64,-107.22,19.506,2.719,0,0,0,0
89599,3.9291,4979.52,7322.93,17.719,1.313,2.84,0,0,0,-27.55,-112.31,20.951,3.13,-20.77,104.66,20.201,0.529,-6.04,-69.38,18.369,5.455,0,0,0,0,-17.56,-107.11,19.498,2.717,0,0,0,0
89599,4.0291,4980.02,7321.23,17.744,1.321,2.85,0,0,0,-27.37,-112.03,20.995,3.119,-20.51,104.98,20.181,0.504,-6.15,-69.31,18.35,5.54,0,0,0,0,-17.48,-106.99,19.49,2.717,0,0,0,0
89599,4.1291,4980.51,7319.524,17.768,1.343,2.86,0,0,0,-27.19,-111.75,21.032,3.141,-20.23,105.31,20.163,0.483,-6.28,-69.24,18.333,5.493,0,0,0,0,-17.42,-106.88,19.48,2.712,0,0,0,0
