ID,time,Position X,Position Z,car speed(m/s),car Acc,Yaw Angle,left edge,right edge,LC,LB Position X,LB Position Z,LB speed,LB Acc,LF Position X,LF Position Z,LF speed,LF Acc,B Position X,B Position Z,B speed,B Acc,F Position X,F Position Z,F speed,F Acc,RB Position X,RB Position Z,RB speed,RB Acc,RF Position X,RF Position Z,RF speed,RF Acc
89819,0.08788,4997.88,7144.473,20.821,0.491,3.13,0.00,1.00,0.00,-3.12,-71.04,21.650,0.590,0.00,0.00,0.000,0.000,-3.89,-128.30,19.162,0.947,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.18788,4997.90,7142.388,20.870,0.494,3.13,0.00,1.00,0.00,-3.09,-70.96,21.626,0.570,0.00,0.00,0.000,0.000,-3.71,-128.48,19.162,0.930,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.28788,4997.91,7140.299,20.918,0.530,3.13,0.00,1.00,0.00,-3.08,-70.89,21.602,0.554,0.00,0.00,0.000,0.000,-3.56,-128.66,19.162,0.913,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.38788,4997.93,7138.205,20.967,0.563,3.13,0.00,1.00,0.00,-3.10,-70.82,21.578,0.532,0.00,0.00,0.000,0.000,-3.47,-128.85,19.162,0.904,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.48788,4997.94,7136.105,21.015,0.572,3.14,0.00,1.00,0.00,-3.16,-70.76,21.559,0.480,0.00,0.00,0.000,0.000,-3.45,-129.04,19.162,0.891,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.58788,4997.95,7134.001,21.063,0.539,3.14,0.00,1.00,0.00,-3.21,-70.70,21.546,0.442,0.00,0.00,0.000,0.000,-3.44,-129.23,19.162,0.871,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.68788,4997.95,7131.893,21.111,0.520,3.14,0.00,1.00,0.00,-3.25,-70.65,21.540,0.422,0.00,0.00,0.000,0.000,-3.40,-129.43,19.162,0.744,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.78788,4997.96,7129.779,21.160,0.509,3.14,0.00,1.00,0.00,-3.28,-70.61,21.542,0.407,0.00,0.00,0.000,0.000,-3.32,-129.64,19.162,0.733,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.88788,4997.96,7127.661,21.207,0.496,3.14,0.00,1.00,0.00,-3.29,-70.57,21.550,0.410,0.00,0.00,0.000,0.000,-3.22,-129.85,19.162,0.718,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,0.98788,4997.96,7125.538,21.255,0.489,3.14,0.00,1.00,0.00,-3.29,-70.54,21.566,0.397,0.00,0.00,0.000,0.000,-3.10,-130.06,19.162,0.702,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.08788,4997.96,7123.410,21.302,0.484,3.14,0.00,1.00,0.00,-3.30,-70.51,21.589,0.413,0.00,0.00,0.000,0.000,-2.99,-130.28,19.162,0.689,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.18788,4997.96,7121.277,21.350,0.485,3.14,0.00,1.00,0.00,-3.30,-70.48,21.619,0.442,0.00,0.00,0.000,0.000,-2.87,-130.50,19.162,0.676,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.28788,4997.96,7119.140,21.399,0.531,3.14,0.00,1.00,0.00,-3.30,-70.45,21.656,0.486,0.00,0.00,0.000,0.000,-2.76,-130.73,19.162,0.658,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.38788,4997.96,7116.997,21.454,0.573,3.14,0.00,1.00,0.00,-3.31,-70.43,21.700,0.544,0.00,0.00,0.000,0.000,-2.65,-130.96,19.162,0.645,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.48788,4997.95,7114.849,21.512,0.589,3.14,0.00,1.00,0.00,-3.32,-70.40,21.751,0.600,0.00,0.00,0.000,0.000,-2.55,-131.20,19.162,0.636,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.58788,4997.95,7112.695,21.570,0.592,3.14,0.00,1.00,0.00,-3.33,-70.38,21.809,0.664,0.00,0.00,0.000,0.000,-2.46,-131.44,19.162,0.623,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.68788,4997.94,7110.535,21.629,0.591,3.14,0.00,1.00,0.00,-3.34,-70.35,21.871,0.659,0.00,0.00,0.000,0.000,-2.37,-131.69,19.162,0.609,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.78788,4997.94,7108.369,21.687,0.590,3.14,0.00,1.00,0.00,-3.36,-70.32,21.930,0.578,0.00,0.00,0.000,0.000,-2.28,-131.94,19.162,0.596,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.88788,4997.93,7106.198,21.745,0.589,3.14,0.00,1.00,0.00,-3.38,-70.30,21.968,0.308,0.00,0.00,0.000,0.000,-2.20,-132.20,19.162,0.584,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,1.98788,4997.92,7104.020,21.804,0.589,3.14,0.00,1.00,0.00,-3.40,-70.28,21.943,0.294,0.00,0.00,0.000,0.000,-2.12,-132.46,19.162,0.567,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.08788,4997.92,7101.837,21.863,0.608,3.15,0.00,1.00,0.00,-3.41,-70.27,21.919,0.283,0.00,0.00,0.000,0.000,-2.05,-132.73,19.162,0.549,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.18788,4997.91,7099.647,21.924,0.619,3.15,0.00,1.00,0.00,-3.43,-70.27,21.895,0.273,0.00,0.00,0.000,0.000,-1.97,-133.01,19.162,0.536,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.28788,4997.90,7097.452,21.986,0.620,3.15,0.00,1.00,0.00,-3.44,-70.27,21.870,0.265,0.00,0.00,0.000,0.000,-1.90,-133.29,19.162,0.522,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.38788,4997.89,7095.250,22.047,0.618,3.15,0.00,1.00,0.00,-3.45,-70.29,21.846,0.259,0.00,0.00,0.000,0.000,-1.83,-133.58,19.162,0.509,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.48788,4997.88,7093.042,22.109,0.616,3.15,0.00,1.00,0.00,-3.45,-70.31,21.822,0.253,0.00,0.00,0.000,0.000,-1.75,-133.87,19.162,0.496,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.58788,4997.87,7090.829,22.171,0.613,3.15,0.00,1.00,0.00,-3.44,-70.34,21.798,0.249,0.00,0.00,0.000,0.000,-1.66,-134.17,19.162,0.485,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.68788,4997.85,7088.608,22.231,0.605,3.15,0.00,1.00,0.00,-3.44,-70.39,21.778,0.169,0.00,0.00,0.000,0.000,-1.57,-134.48,19.162,0.474,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.78788,4997.84,7086.382,22.292,0.601,3.15,0.00,1.00,0.00,-3.43,-70.43,21.764,0.090,0.00,0.00,0.000,0.000,-1.48,-134.79,19.162,0.460,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.88788,4997.83,7084.150,22.352,0.600,3.15,0.00,1.00,0.00,-3.42,-70.49,21.758,0.019,0.00,0.00,0.000,0.000,-1.39,-135.11,19.162,0.447,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,2.98788,4997.82,7081.912,22.412,0.599,3.15,0.00,1.00,0.00,-3.40,-70.55,21.759,0.072,0.00,0.00,0.000,0.000,-1.30,-135.43,19.162,0.436,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.08788,4997.81,7079.667,22.471,0.597,3.15,0.00,1.00,0.00,-3.38,-70.62,21.767,0.150,0.00,0.00,0.000,0.000,-1.20,-135.76,19.162,0.421,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.18788,4997.80,7077.417,22.531,0.596,3.15,0.00,1.00,0.00,-3.36,-70.69,21.782,0.149,0.00,0.00,0.000,0.000,-1.11,-136.10,19.162,0.406,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.28788,4997.79,7075.162,22.590,0.594,3.15,0.00,1.00,0.00,-3.34,-70.77,21.805,0.227,0.00,0.00,0.000,0.000,-1.03,-136.44,19.162,0.394,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.38788,4997.78,7072.899,22.650,0.593,3.15,0.00,1.00,0.00,-3.32,-70.85,21.828,0.227,0.00,0.00,0.000,0.000,-0.95,-136.79,19.162,0.381,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.48788,4997.77,7070.631,22.709,0.592,3.15,0.00,1.00,0.00,-3.31,-70.93,21.850,0.226,0.00,0.00,0.000,0.000,-0.87,-137.15,19.162,0.365,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.58788,4997.76,7068.357,22.768,0.590,3.15,0.00,1.00,0.00,-3.29,-71.02,21.873,0.226,0.00,0.00,0.000,0.000,-0.81,-137.51,19.162,0.349,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.68788,4997.75,7066.078,22.827,0.589,3.15,0.00,1.00,0.00,-3.27,-71.11,21.895,0.225,0.00,0.00,0.000,0.000,-0.74,-137.87,19.162,0.339,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.78788,4997.74,7063.792,22.886,0.592,3.15,0.00,1.00,0.00,-3.25,-71.21,21.918,3.249,0.00,0.00,0.000,0.000,-0.66,-138.24,19.162,0.329,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.88788,4997.73,7061.500,22.945,0.599,3.15,0.00,1.00,0.00,-3.22,-71.31,21.940,0.224,0.00,0.00,0.000,0.000,-0.56,-138.62,19.162,0.315,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,3.98788,4997.72,7059.203,23.003,0.609,3.15,0.00,1.00,0.00,-3.17,-71.41,21.949,0.244,0.00,0.00,0.000,0.000,-0.43,-139.01,19.162,0.300,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.08788,4997.71,7056.900,23.062,0.621,3.14,0.00,1.00,0.00,-3.10,-71.52,21.924,0.244,0.00,0.00,0.000,0.000,-0.28,-139.40,19.162,0.289,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.18788,4997.71,7054.591,23.120,0.634,3.14,0.00,1.00,0.00,-3.02,-71.64,21.900,0.243,0.00,0.00,0.000,0.000,-0.10,-139.79,19.162,0.272,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.28788,4997.71,7052.276,23.178,0.638,3.14,0.00,1.00,0.00,-2.94,-71.78,21.876,0.243,0.00,0.00,0.000,0.000,0.09,-140.19,19.162,0.254,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.38788,4997.71,7049.956,23.236,0.613,3.14,0.00,1.00,0.00,-2.85,-71.91,21.851,0.242,0.00,0.00,0.000,0.000,0.28,-140.60,19.162,0.237,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.48788,4997.72,7047.629,23.294,0.597,3.14,0.00,1.00,0.00,-2.79,-72.06,21.827,0.242,0.00,0.00,0.000,0.000,0.42,-141.01,19.162,0.224,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.58788,4997.72,7045.296,23.352,0.588,3.14,0.00,1.00,0.00,-2.76,-72.21,21.803,0.241,0.00,0.00,0.000,0.000,0.51,-141.43,19.162,0.214,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.68788,4997.73,7042.958,23.409,0.581,3.14,0.00,1.00,0.00,-2.74,-72.37,21.779,0.241,0.00,0.00,0.000,0.000,0.56,-141.85,19.162,0.198,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.78788,4997.73,7040.615,23.467,0.577,3.14,0.00,1.00,0.00,-2.73,-72.54,21.760,0.162,0.00,0.00,0.000,0.000,0.59,-142.28,19.162,0.187,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.88788,4997.74,7038.265,23.524,0.574,3.14,0.00,1.00,0.00,-2.73,-72.71,21.747,0.084,-3.40,149.54,17.557,0.053,0.61,-142.72,19.162,0.179,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,4.98788,4997.74,7035.910,23.582,0.572,3.14,0.00,1.00,0.00,-2.74,-72.89,21.742,0.006,-3.40,148.94,17.552,0.051,0.60,-143.16,19.162,0.166,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.08788,4997.75,7033.549,23.639,0.571,3.14,0.00,1.00,0.00,-2.74,-73.08,21.744,0.072,-3.40,148.33,17.547,0.050,0.59,-143.61,19.162,0.149,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.18788,4997.76,7031.182,23.696,0.570,3.14,0.00,1.00,0.00,-2.75,-73.28,21.753,0.150,-3.40,147.72,17.542,0.048,0.58,-144.06,19.162,0.133,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.28788,4997.76,7028.810,23.753,0.570,3.14,0.00,1.00,0.00,-2.77,-73.47,21.768,0.228,-3.39,147.10,17.537,0.046,0.57,-144.52,19.162,0.119,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.38788,4997.77,7026.431,23.810,0.568,3.14,0.00,1.00,0.00,-2.79,-73.67,21.791,0.227,-3.39,146.47,17.532,0.046,0.55,-144.98,19.162,0.106,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.48788,4997.78,7024.047,23.866,0.566,3.14,0.00,1.00,0.00,-2.80,-73.87,21.822,0.305,-3.38,145.84,17.528,0.045,0.53,-145.45,19.162,0.093,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.58788,4997.78,7021.658,23.923,0.565,3.14,0.00,1.00,0.00,-2.82,-74.08,21.852,0.304,-3.37,145.21,17.524,0.043,0.52,-145.93,19.162,0.082,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.68788,4997.79,7019.263,23.979,0.564,3.14,0.00,1.00,0.00,-2.84,-74.29,21.882,0.303,-3.36,144.56,17.519,0.042,0.51,-146.41,19.162,0.072,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.78788,4997.79,7016.862,24.036,0.563,3.14,0.00,1.00,0.00,-2.85,-74.50,21.913,0.303,-3.35,143.92,17.515,0.040,0.49,-146.89,19.162,0.061,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.88788,4997.80,7014.456,24.092,0.561,3.14,0.00,1.00,0.00,-2.87,-74.71,21.943,0.302,-3.34,143.26,17.511,0.039,0.48,-147.39,19.162,0.051,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,5.98788,4997.80,7012.044,24.148,0.560,3.14,0.00,1.00,0.00,-2.89,-74.93,21.946,0.244,-3.33,142.61,17.508,0.037,0.47,-147.88,19.162,0.040,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.08788,4997.81,7009.626,24.204,0.558,3.14,0.00,1.00,0.00,-2.90,-75.15,21.922,0.244,-3.32,141.94,17.504,0.036,0.45,-148.39,19.162,0.030,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.18788,4997.81,7007.203,24.259,0.558,3.14,0.00,1.00,0.00,-2.92,-75.38,21.897,0.243,-3.31,141.26,17.500,0.035,0.43,-148.90,19.162,0.019,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.28788,4997.82,7004.774,24.315,0.556,3.14,0.00,1.00,0.00,-2.93,-75.62,21.873,0.243,-3.30,140.58,17.497,0.034,0.42,-149.41,19.162,0.013,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.38788,4997.82,7002.340,24.371,0.555,3.14,0.00,1.00,0.00,-2.95,-75.87,21.849,0.242,-3.29,139.90,17.493,0.033,0.40,-149.93,19.162,0.008,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.48788,4997.82,6999.900,24.426,0.553,3.14,0.00,1.00,0.00,-2.96,-76.13,21.824,0.242,-3.28,139.21,17.490,0.033,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.58788,4997.83,6997.455,24.481,0.552,3.14,0.00,1.00,0.00,-2.98,-76.39,21.800,0.241,-3.27,138.51,17.487,0.032,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.68788,4997.83,6995.004,24.536,0.551,3.14,0.00,1.00,0.00,-2.99,-76.66,21.776,0.241,-3.26,137.81,17.484,0.031,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.78788,4997.83,6992.547,24.591,0.550,3.14,0.00,1.00,0.00,-3.01,-76.94,21.758,0.162,-3.25,137.10,17.481,0.031,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.88788,4997.84,6990.085,24.646,0.549,3.14,0.00,1.00,0.00,-3.02,-77.23,21.748,0.084,-3.24,136.39,17.478,0.031,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,6.98788,4997.84,6987.618,24.701,0.547,3.14,0.00,1.00,0.00,-3.04,-77.52,21.744,0.006,-3.23,135.67,17.475,0.030,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.08788,4997.84,6985.145,24.756,0.546,3.14,0.00,1.00,0.00,-3.05,-77.82,21.747,0.072,-3.22,134.94,17.472,0.030,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.18788,4997.84,6982.667,24.810,0.545,3.14,0.00,1.00,0.00,-3.07,-78.13,21.758,0.150,-3.21,134.21,17.464,0.134,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.28788,4997.85,6980.183,24.864,0.544,3.14,0.00,1.00,0.00,-3.08,-78.43,21.775,0.228,-3.20,133.47,17.453,0.064,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.38788,4997.85,6977.694,24.919,0.542,3.14,0.00,1.00,0.00,-3.09,-78.75,21.799,0.305,-3.19,132.73,17.447,0.063,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.48788,4997.85,6975.199,24.973,0.541,3.14,0.00,1.00,0.00,-3.09,-79.06,21.830,0.305,-3.18,131.98,17.441,0.063,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.58788,4997.85,6972.699,25.027,0.540,3.14,0.00,1.00,0.00,-3.10,-79.37,21.860,0.304,-3.17,131.22,17.434,0.065,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.68788,4997.85,6970.194,25.081,0.538,3.14,0.00,1.00,0.00,-3.11,-79.69,21.891,0.303,-3.16,130.46,17.428,0.067,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.78788,4997.85,6967.683,25.134,0.538,3.14,0.00,1.00,0.00,-3.12,-80.01,21.921,0.303,-3.15,129.69,17.423,0.070,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.88788,4997.85,6965.167,25.188,0.536,3.14,0.00,1.00,0.00,-3.13,-80.33,21.951,0.302,-3.14,128.92,17.411,0.141,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,7.98788,4997.85,6962.646,25.241,0.535,3.14,0.00,1.00,0.00,-3.14,-80.66,21.943,0.244,-3.13,128.14,17.402,0.083,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.08788,4997.86,6960.119,25.295,0.534,3.14,0.00,1.00,0.00,-3.14,-80.99,21.919,0.244,-3.11,127.35,17.396,0.088,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.18788,4997.86,6957.586,25.348,0.532,3.14,0.00,1.00,0.00,-3.15,-81.33,21.894,0.243,-3.10,126.56,17.390,0.094,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.28788,4997.85,6955.049,25.401,0.531,3.14,0.00,1.00,0.00,-3.16,-81.68,21.870,0.243,-3.09,125.76,17.385,0.100,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.38788,4997.85,6952.506,25.454,0.530,3.14,0.00,1.00,0.00,-3.17,-82.04,21.846,0.242,-3.08,124.95,17.379,0.108,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.48788,4997.85,6949.958,25.507,0.529,3.14,0.00,1.00,0.00,-3.17,-82.40,21.822,0.242,-3.07,124.14,17.374,0.116,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.58788,4997.85,6947.405,25.560,0.527,3.14,0.00,1.00,0.00,-3.18,-82.77,21.798,0.241,-3.07,123.33,17.368,0.123,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.68788,4997.85,6944.846,25.612,0.526,3.14,0.00,1.00,0.00,-3.19,-83.16,21.773,0.241,-3.06,122.51,17.364,0.130,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.78788,4997.85,6942.282,25.665,0.525,3.14,0.00,1.00,0.00,-3.19,-83.54,21.757,0.162,-3.06,121.68,17.359,0.140,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.88788,4997.85,6939.713,25.717,0.524,3.14,0.00,1.00,0.00,-3.20,-83.94,21.748,0.084,-3.06,120.85,17.354,0.151,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,8.98788,4997.85,6937.139,25.770,0.523,3.14,0.00,1.00,0.00,-3.21,-84.34,21.746,0.006,-3.05,120.01,17.350,0.161,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.08788,4997.84,6934.559,25.822,0.521,3.14,0.00,1.00,0.00,-3.21,-84.74,21.751,0.072,-3.05,119.16,17.346,0.169,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.18788,4997.84,6931.974,25.874,0.520,3.14,0.00,1.00,0.00,-3.22,-85.15,21.763,0.150,-3.05,118.31,17.342,0.178,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.28788,4997.84,6929.384,25.926,0.519,3.14,0.00,1.00,0.00,-3.23,-85.56,21.781,0.228,-3.06,117.45,17.338,0.186,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.38788,4997.84,6926.789,25.977,0.518,3.14,0.00,1.00,0.00,-3.23,-85.98,21.807,0.305,-3.06,116.59,17.335,0.196,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.48788,4997.83,6924.189,26.029,0.517,3.14,0.00,1.00,0.00,-3.24,-86.40,21.838,0.304,-3.07,115.73,17.332,0.206,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.58788,4997.83,6921.583,26.081,0.518,3.14,0.00,1.00,0.00,-3.24,-86.82,21.868,0.304,-3.08,114.85,17.329,0.217,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
89819,9.68788,4997.83,6918.973,26.133,0.517,3.14,0.00,1.00,0.00,-3.25,-87.24,21.899,0.303,-3.10,113.98,17.326,0.229,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000,0.00,0.00,0.000,0.000
