car speed(m/s),Yaw Angle (degree),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
22.22,-1.14,0,0,0,0,0,0,0,0,0,0,0,0,10.72,-73.45,18.233,0,0,0,0
22.231,-1.15,0,0,0,0,0,0,0,0,0,0,0,0,10.85,-73.8,18.233,0,0,0,0
22.219,-1.15,0,0,0,0,0,0,0,0,0,0,0,0,10.95,-74.15,18.233,0,0,0,0
22.232,-1.16,0,0,0,0,0,0,0,0,0,0,0,0,10.95,-74.52,18.233,0,0,0,0
22.225,-1.17,0,0,0,0,0,0,0,0,0,0,0,0,11.07,-74.87,18.233,0,0,0,0
22.223,-1.18,0,0,0,0,0,0,0,0,0,0,0,0,11.17,-75.23,18.233,0,0,0,0
22.23,-1.19,0,0,0,0,0,0,0,0,0,0,0,0,11.27,-75.58,18.233,0,0,0,0
22.216,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,11.22,-75.96,18.233,0,0,0,0
22.232,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,11.28,-76.33,18.233,0,0,0,0
22.216,-1.21,0,0,0,0,0,0,0,0,0,0,0,0,11.37,-76.69,18.234,0,0,0,0
22.235,-1.22,0,0,0,0,0,0,0,0,0,0,0,0,11.46,-77.05,18.234,0,0,0,0
22.221,-1.23,0,0,0,0,0,0,0,0,0,0,0,0,11.46,-77.42,18.234,0,0,0,0
22.23,-1.23,0,0,0,0,0,0,0,0,0,0,0,0,11.45,-77.8,18.234,0,0,0,0
22.227,-1.24,0,0,0,0,0,0,0,0,0,0,0,0,11.61,-78.15,18.234,0,0,0,0
22.221,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,11.52,-78.54,18.234,0,0,0,0
22.231,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,11.54,-78.91,18.234,0,0,0,0
22.218,-1.26,0,0,0,0,0,0,0,0,0,0,0,0,11.59,-79.28,18.234,0,0,0,0
22.229,-1.27,0,0,0,0,0,0,0,0,0,0,0,0,11.74,-79.64,18.235,0,0,0,0
22.218,-1.28,0,0,0,0,0,0,0,0,0,0,0,0,11.63,-80.03,18.235,0,0,0,0
22.235,-1.29,0,0,0,0,0,0,0,0,0,0,0,0,11.67,-80.4,18.235,0,0,0,0
22.218,-1.29,0,0,0,0,0,0,0,0,0,0,0,0,11.7,-80.78,18.235,0,0,0,0
22.235,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,11.68,-81.16,18.235,0,0,0,0
22.224,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,11.65,-81.54,18.235,0,0,0,0
22.227,-1.31,0,0,0,0,0,0,0,0,0,0,0,0,11.62,-81.92,18.235,0,0,0,0
22.229,-1.32,0,0,0,0,0,0,0,0,0,0,0,0,11.79,-82.28,18.235,0,0,0,0
22.219,-1.33,0,0,0,0,0,0,0,0,0,0,0,0,11.65,-82.68,18.235,0,0,0,0
22.233,-1.33,0,0,0,0,0,0,0,0,0,0,0,0,11.67,-83.06,18.235,0,0,0,0
22.216,-1.34,0,0,0,0,0,0,0,0,0,0,0,0,11.77,-83.42,18.236,0,0,0,0
22.234,-1.34,0,0,0,0,0,0,0,0,0,0,0,0,11.62,-83.83,18.236,0,0,0,0
22.221,-1.35,0,0,0,0,0,0,0,0,0,0,0,0,11.76,-84.19,18.236,0,0,0,0
22.23,-1.36,0,0,0,0,0,0,0,0,0,0,0,0,11.77,-84.57,18.236,0,0,0,0
22.227,-1.36,0,0,0,0,0,0,0,0,0,0,0,0,11.81,-84.95,18.236,0,0,0,0
22.221,-1.37,0,0,0,0,0,0,0,0,0,0,0,0,11.85,-85.32,18.236,0,0,0,0
22.231,-1.37,0,0,0,0,0,0,0,0,0,0,0,0,11.71,-85.73,18.236,0,0,0,0
22.215,-1.38,0,0,0,0,0,0,0,0,0,0,0,0,11.77,-86.1,18.236,0,0,0,0
22.234,-1.39,0,0,0,0,0,0,0,0,0,0,0,0,11.63,-86.5,18.236,0,0,0,0
22.218,-1.39,0,0,0,0,0,0,0,0,0,0,0,0,11.72,-86.88,18.236,0,0,0,0
22.232,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,11.77,-87.25,18.237,0,0,0,0
22.224,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,11.58,-87.66,18.237,0,0,0,0
22.223,-1.41,0,0,0,0,0,0,0,0,0,0,0,0,11.55,-88.05,18.237,0,0,0,0
22.23,-1.41,0,0,0,0,0,0,0,0,0,0,0,0,11.61,-88.43,18.237,0,0,0,0
22.216,-1.42,0,0,0,0,0,0,0,0,0,0,0,0,11.68,-88.8,18.237,0,0,0,0
22.233,-1.42,0,0,0,0,0,0,0,0,0,0,0,0,11.57,-89.2,18.237,0,0,0,0
22.216,-1.43,0,0,0,0,0,0,0,0,0,0,0,0,11.59,-89.59,18.237,0,0,0,0
22.233,-1.43,0,0,0,0,0,0,0,0,0,0,0,0,11.47,-89.98,18.237,0,0,0,0
22.223,-1.44,0,0,0,0,0,0,0,0,0,0,0,0,11.54,-90.36,18.237,0,0,0,0
22.227,-1.44,0,0,0,0,0,0,0,0,0,0,0,0,11.45,-90.76,18.237,0,0,0,0
22.229,-1.45,0,0,0,0,0,0,0,0,0,0,0,0,11.55,-91.13,18.237,0,0,0,0
22.219,-1.45,0,0,0,0,0,0,0,0,0,0,0,0,11.47,-91.53,18.237,0,0,0,0
22.233,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,11.36,-91.93,18.238,0,0,0,0
22.216,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,11.3,-92.33,18.238,0,0,0,0
22.235,-1.47,0,0,0,0,0,0,0,0,0,0,0,0,11.38,-92.71,18.238,0,0,0,0
22.221,-1.47,0,0,0,0,0,0,0,0,0,0,0,0,11.38,-93.09,18.238,0,0,0,0
22.231,-1.47,0,0,0,0,0,0,0,0,0,0,0,0,11.28,-93.49,18.238,0,0,0,0
22.228,-1.48,0,0,0,0,0,0,0,0,0,0,0,0,11.23,-93.89,18.238,0,0,0,0
22.222,-1.48,0,0,0,0,0,0,0,0,0,0,0,0,11.18,-94.28,18.238,0,0,0,0
22.233,-1.49,0,0,0,0,0,0,0,0,0,0,0,0,11.15,-94.68,18.238,0,0,0,0
22.217,-1.49,0,0,0,0,0,0,0,0,0,0,0,0,11.03,-95.08,18.238,0,0,0,0
22.236,-1.49,0,0,0,0,0,0,0,0,0,0,0,0,10.89,-95.48,18.238,0,0,0,0
22.22,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,10.74,-95.89,18.238,0,0,0,0
22.231,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,10.59,-96.3,18.238,0,0,0,0
22.219,-1.51,0,0,0,0,0,0,0,0,0,0,0,0,10.57,-96.69,18.238,0,0,0,0
22.232,-1.51,0,0,0,0,0,0,0,0,0,0,0,0,10.67,-97.07,18.239,0,0,0,0
22.22,-1.51,0,0,0,0,0,0,0,0,0,0,0,0,10.63,-97.46,18.239,0,0,0,0
22.232,-1.51,0,0,0,0,0,0,0,0,0,0,0,0,10.59,-97.86,18.239,0,0,0,0
22.22,-1.52,0,0,0,0,0,0,0,0,0,0,0,0,10.4,-98.27,18.239,0,0,0,0
22.23,-1.52,0,0,0,0,0,0,0,0,0,0,0,0,10.34,-98.66,18.239,0,0,0,0
22.227,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,10.28,-99.06,18.239,0,0,0,0
22.222,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,10.21,-99.46,18.239,0,0,0,0
22.233,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,10.13,-99.86,18.239,0,0,0,0
22.217,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,10.04,-100.26,18.239,0,0,0,0
22.231,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,9.95,-100.66,18.239,0,0,0,0
22.217,-1.54,0,0,0,0,0,0,0,0,0,0,0,0,9.85,-101.07,18.239,0,0,0,0
22.231,-1.54,0,0,0,0,0,0,0,0,0,0,0,0,9.73,-101.47,18.239,0,0,0,0
22.218,-1.54,0,0,0,0,0,0,0,0,0,0,0,0,9.47,-101.88,18.239,0,0,0,0
22.232,-1.54,0,0,0,0,0,0,0,0,0,0,0,0,9.49,-102.28,18.239,0,0,0,0
22.216,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,9.35,-102.68,18.24,0,0,0,0
22.235,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,9.21,-103.09,18.24,0,0,0,0
22.222,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,9.05,-103.49,18.24,0,0,0,0
22.23,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,9.04,-103.89,18.24,0,0,0,0
22.221,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,8.72,-104.31,18.24,0,0,0,0
22.23,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,8.69,-104.71,18.24,0,0,0,0
22.222,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,8.5,-105.12,18.24,0,0,0,0
22.231,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,8.31,-105.53,18.24,0,0,0,0
22.223,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,8.29,-105.92,18.24,0,0,0,0
22.228,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,8.22,-106.32,18.24,0,0,0,0
22.23,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,8.03,-106.73,18.24,0,0,0,0
22.22,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,7.83,-107.14,18.24,0,0,0,0
22.228,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,7.81,-107.53,18.24,0,0,0,0
22.22,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,7.6,-107.95,18.24,0,0,0,0
22.232,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,7.38,-108.36,18.24,0,0,0,0
22.265,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,7.33,-108.76,18.24,0,0,0,0
22.319,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,7.09,-109.17,18.24,0,0,0,0
22.379,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,7.03,-109.59,18.241,0,0,0,0
22.439,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-110.02,18.241,0,0,0,0
22.499,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.76,-110.44,18.241,0,0,0,0
22.559,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.55,-110.88,18.241,0,0,0,0
22.62,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.34,-111.32,18.241,0,0,0,0
22.68,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.27,-111.77,18.241,0,0,0,0
22.74,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.23,-112.21,18.241,0,0,0,0
22.799,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,6.06,-112.67,18.241,0,0,0,0
22.859,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.89,-113.14,18.241,0,0,0,0
22.918,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.86,-113.6,18.241,0,0,0,0
22.978,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.71,-114.08,18.241,0,0,0,0
23.037,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.55,-114.56,18.241,0,0,0,0
23.096,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.38,-115.05,18.241,0,0,0,0
23.155,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.2,-115.55,18.241,0,0,0,0
23.214,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,5.02,-116.05,18.241,0,0,0,0
23.273,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,4.82,-116.56,18.241,0,0,0,0
23.331,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,4.62,-117.07,18.241,0,0,0,0
23.39,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,4.41,-117.59,18.241,0,0,0,0
23.448,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,4.19,-118.12,18.242,0,0,0,0
23.506,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,3.96,-118.64,18.242,0,0,0,0
23.564,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,3.72,-119.18,18.242,0,0,0,0
23.622,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,3.48,-119.72,18.242,0,0,0,0
23.68,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,3.23,-120.26,18.242,0,0,0,0
23.737,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,2.96,-120.82,18.242,0,0,0,0
23.795,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,2.69,-121.37,18.242,0,0,0,0
23.852,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,2.41,-121.94,18.242,0,0,0,0
23.909,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,2.13,-122.51,18.242,0,0,0,0
23.966,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,1.83,-123.08,18.242,0,0,0,0
24.024,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,1.52,-123.66,18.242,0,0,0,0
24.08,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,1.2,-124.24,18.242,0,0,0,0
24.137,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,1.22,-124.83,18.242,0,0,0,0
24.194,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,1.06,-125.42,18.242,0,0,0,0
24.25,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.9,-126.02,18.242,0,0,0,0
24.307,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.73,-126.63,18.242,0,0,0,0
24.363,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.56,-127.24,18.242,0,0,0,0
24.419,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.38,-127.86,18.242,0,0,0,0
24.475,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.37,-128.48,18.242,0,0,0,0
24.531,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,-129.11,18.242,0,0,0,0
24.587,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-129.74,18.242,0,0,0,0
24.642,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-130.37,18.242,0,0,0,0
24.698,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-131.01,18.242,0,0,0,0
24.753,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-131.66,18.242,0,0,0,0
24.808,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.19,-132.31,18.242,0,0,0,0
24.864,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.13,-132.97,18.242,0,0,0,0
24.919,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.08,-133.63,18.242,0,0,0,0
24.973,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,-134.3,18.243,0,0,0,0
25.019,-1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.03,-134.97,18.243,0,0,0,0
25.004,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0.09,-135.64,18.243,0,0,0,0
24.999,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0.14,-136.31,18.243,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,-136.99,18.243,0,0,0,0
24.995,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-0.84,-137.66,18.243,0,0,0,0
25.012,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-1.33,-138.33,18.243,0,0,0,0
24.994,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-1.78,-139,18.243,0,0,0,0
25.01,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-1.95,-139.67,18.243,0,0,0,0
24.993,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,-140.34,18.243,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-1.92,-141.02,18.243,0,0,0,0
24.993,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.09,-141.69,18.243,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.27,-142.36,18.243,0,0,0,0
24.993,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.46,-143.03,18.243,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.46,-143.7,18.243,0,0,0,0
24.992,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.46,-144.38,18.243,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-145.05,18.243,0,0,0,0
24.992,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-145.73,18.243,0,0,0,0
25.008,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.45,-146.4,18.243,0,0,0,0
24.996,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.44,-147.07,18.243,0,0,0,0
25.01,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.43,-147.75,18.243,0,0,0,0
24.992,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.62,-148.42,18.243,0,0,0,0
25.013,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.62,-149.09,18.243,0,0,0,0
24.995,4.71,0,0,0,0,0,0,0,0,0,0,0,0,-2.82,-149.76,18.243,0,0,0,0
25.01,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.994,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.993,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.008,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.999,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.998,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.003,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.009,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.007,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.006,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.995,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.012,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.991,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.011,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.996,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.01,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.002,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.005,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.004,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.001,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
