car speed(m/s),Yaw Angle (degree),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
25.012,1.57,0,0,0,0,0,0,0,0,0,0.26,69.06,15.827,-3.08,-94.76,15.358,-3.08,94.01,15.318,0
25,1.57,0,0,0,0,0,0,0,0,0,0.25,68.15,15.921,-3.08,-95.73,15.184,-3.08,93.03,15.197,0
25.003,1.57,0,0,0,0,0,0,0,0,0,0.25,67.23,15.847,-3.08,-96.7,15.251,-3.08,92.05,15.252,0
25.007,1.57,0,0,0,0,0,0,0,0,0,0.25,66.32,15.805,-3.08,-97.67,15.304,-3.08,91.08,15.307,0
24.999,1.57,0,0,0,0,0,0,0,0,0,0.25,65.4,15.837,-3.08,-98.64,15.22,-3.09,90.11,15.25,0
25.006,1.57,0,0,0,0,0,0,0,0,0,0.25,64.48,15.837,-3.08,-99.62,15.333,-3.09,89.13,15.129,0
24.999,1.57,0,0,0,0,0,0,0,0,0,0.25,63.57,15.837,-3.08,-100.58,15.385,-3.09,88.14,15.248,0
25.007,1.57,0,0,0,0,0,0,0,0,0,0.25,62.65,15.847,-3.08,-101.54,15.362,-3.09,87.17,15.223,0
24.994,1.57,0,0,0,0,0,0,0,0,0,0.25,61.73,15.731,-3.08,-102.5,15.354,-3.09,86.2,15.358,0
25.012,1.57,0,0,0,0,0,0,0,0,0,0.25,60.8,15.699,-3.07,-103.46,15.467,-3.09,85.24,15.509,0
24.992,1.57,0,0,0,0,0,0,0,0,0,0.25,59.87,15.657,-3.07,-104.43,15.383,-3.09,84.29,15.484,0
25.013,1.57,0,0,0,0,0,0,0,0,0,0.24,58.93,15.583,-3.07,-105.39,15.375,-3.09,83.34,15.378,0
24.997,1.57,0,0,0,0,0,0,0,0,0,0.24,57.99,15.583,-3.07,-106.35,15.336,-3.09,82.37,15.273,0
25.01,1.57,0,0,0,0,0,0,0,0,0,0.24,57.05,15.625,-3.07,-107.31,15.479,-3.09,81.4,15.312,0
24.997,1.57,0,0,0,0,0,0,0,0,0,0.24,56.11,15.551,-3.07,-108.28,15.229,-3.09,80.43,15.383,0
25.01,1.57,0,0,0,0,0,0,0,0,0,0.24,55.17,15.646,-3.07,-109.26,15.175,-3.09,79.46,15.278,0
24.998,1.57,0,0,0,0,0,0,0,0,0,0.24,54.23,15.572,-3.07,-110.24,15.091,-3.1,78.49,15.349,0
25.007,1.57,0,0,0,0,0,0,0,0,0,0.24,53.29,15.582,-3.07,-111.23,15.22,-3.1,77.52,15.324,0
25.005,1.57,0,0,0,0,0,0,0,0,0,0.24,52.34,15.498,-3.07,-112.21,15.121,-3.1,76.55,15.299,0
24.996,1.57,0,0,0,0,0,0,0,0,0,0.24,51.4,15.488,-3.07,-113.2,15.112,-3.1,75.59,15.418,0
25.01,1.57,0,0,0,0,0,0,0,0,0,0.24,50.44,15.404,-3.07,-114.18,15.104,-3.1,74.63,15.488,0
24.994,1.57,0,0,0,0,0,0,0,0,0,0.24,49.48,15.415,-3.06,-115.17,15.096,-3.1,73.68,15.527,0
25.009,1.57,0,0,0,0,0,0,0,0,0,0.24,48.52,15.51,-3.06,-116.16,15.164,-3.1,72.73,15.496,0
24.995,1.57,0,0,0,0,0,0,0,0,0,0.24,47.58,15.562,-3.06,-117.14,15.216,-3.1,71.78,15.565,0
25.01,1.57,0,0,0,0,0,0,0,0,0,0.24,46.63,15.573,-3.06,-118.12,15.208,-3.1,70.84,15.458,0
24.991,1.57,0,0,0,0,0,0,0,0,0,0.24,45.68,15.531,-3.06,-119.1,15.185,-3.1,69.88,15.415,0
25.013,1.57,0,0,0,0,0,0,0,0,0,0.27,44.74,15.521,-3.06,-120.08,15.252,-3.1,68.92,15.326,0
24.995,1.57,0,0,0,0,0,0,0,0,0,0.27,43.78,15.469,-3.06,-121.05,15.32,-3.1,67.95,15.301,0
25.009,1.57,0,0,0,0,0,0,0,0,0,0.27,42.83,15.479,-3.06,-122.01,15.387,-3.1,66.97,15.132,0
25.002,1.57,0,0,0,0,0,0,0,0,0,0.27,41.88,15.49,-3.06,-122.98,15.212,-3.1,65.99,15.267,0
25.005,1.57,0,0,0,0,0,0,0,0,0,0.27,40.93,15.49,-3.05,-123.96,15.265,-3.1,65.02,15.258,0
25.002,1.57,0,0,0,0,0,0,0,0,0,0.27,39.98,15.416,-3.05,-124.94,15.227,-3.1,64.04,15.297,0
25.005,1.57,0,0,0,0,0,0,0,0,0,0.27,39.01,15.364,-3.05,-125.91,15.355,-3.1,63.06,15.192,0
25.002,1.57,0,0,0,0,0,0,0,0,0,0.27,38.05,15.365,-3.05,-126.87,15.483,-3.1,62.08,15.087,0
25.006,1.57,0,0,0,0,0,0,0,0,0,0.26,37.08,15.407,-3.05,-127.82,15.459,-3.1,61.09,15.142,0
25.003,1.57,0,0,0,0,0,0,0,0,0,0.26,36.12,15.376,-3.05,-128.77,15.527,-3.11,60.11,15.293,0
25,1.57,0,0,0,0,0,0,0,0,0,0.26,35.16,15.46,-3.05,-129.71,15.67,-3.11,59.15,15.36,0
25.01,1.57,0,0,0,0,0,0,0,0,0,0.26,34.21,15.451,-3.05,-130.64,15.722,-3.03,58.19,15.454,0
24.992,1.57,0,0,0,0,0,0,0,0,0,0.26,33.25,15.356,-3.05,-131.57,15.744,-3.03,57.23,15.429,0
25.013,1.57,0,0,0,0,0,0,0,0,0,0.28,32.28,15.272,-3.04,-132.49,15.675,-3.04,56.26,15.308,0
24.994,1.57,0,0,0,0,0,0,0,0,0,0.28,31.3,15.241,-3.04,-133.43,15.561,-3.05,55.3,15.331,0
25.011,1.57,0,0,0,0,0,0,0,0,0,0.28,30.33,15.284,-3.04,-134.38,15.477,-2.99,54.34,15.322,0
24.994,1.57,0,0,0,0,0,0,0,0,0,0.27,29.36,15.284,-3.04,-135.33,15.514,-3,53.36,15.153,0
25.012,1.57,0,0,0,0,0,0,0,0,0,0.27,28.38,15.2,-3.04,-136.28,15.551,-3.01,52.38,15.144,0
24.993,1.57,0,0,0,0,0,0,0,0,0,0.27,27.4,15.243,-3.04,-137.22,15.618,-3.02,51.39,15.054,0
25.012,1.57,0,0,0,0,0,0,0,0,0,0.26,26.43,15.275,-3.04,-138.17,15.519,-3.04,50.4,15.093,0
25,1.57,0,0,0,0,0,0,0,0,0,0.26,25.46,15.318,-3.04,-139.12,15.359,-2.98,49.41,15.132,0
25.003,1.57,0,0,0,0,0,0,0,0,0,0.25,24.49,15.319,-3.04,-140.08,15.427,-2.93,48.43,15.171,0
25.007,1.57,0,0,0,0,0,0,0,0,0,0.24,23.52,15.329,-3.04,-141.03,15.419,-2.89,47.44,15.146,0
24.999,1.57,0,0,0,0,0,0,0,0,0,0.24,22.56,15.362,-3.03,-141.99,15.395,-2.82,46.47,15.265,0
25.006,1.57,0,0,0,0,0,0,0,0,0,0.23,21.59,15.394,-3.03,-142.96,15.281,-2.76,45.5,15.241,0
24.999,1.57,0,0,0,0,0,0,0,0,0,0.22,20.64,15.447,-3.03,-143.93,15.349,-2.7,44.53,15.231,0
25.007,1.57,0,0,0,0,0,0,0,0,0,0.21,19.67,15.331,-3.03,-144.89,15.31,-2.65,43.56,15.222,0
24.994,1.57,0,0,0,0,0,0,0,0,0,0.21,18.7,15.279,-3.03,-145.86,15.363,-2.61,42.58,15.102,0
25.012,1.57,0,0,0,0,0,0,0,0,0,0.2,17.73,15.322,-3.03,-146.83,15.279,-2.57,41.59,15.092,0
24.992,1.57,0,0,0,0,0,0,0,0,0,0.19,16.76,15.29,-3.03,-147.81,15.255,-2.54,40.61,15.131,0
25.013,1.57,0,0,0,0,0,0,0,0,0,-22.35,147.75,15.504,-3.03,-148.79,15.232,-2.52,39.63,15.266,0
24.997,1.57,0,0,0,0,0,0,0,0,0,-22.48,146.76,15.577,-3.03,-149.76,15.36,-2.51,38.66,15.146,0
25.01,1.57,0,0,0,0,0,0,0,0,0,-22.39,145.81,15.556,0,0,0,-2.51,37.68,15.216,0
24.997,1.57,0,0,0,0,0,0,0,0,0,-22.49,144.82,15.417,0,0,0,-2.51,36.71,15.16,0
25.01,1.57,0,0,0,0,0,0,0,0,0,-22.58,143.82,15.374,0,0,0,-2.53,35.74,15.31,0
24.998,1.57,0,0,0,0,0,0,0,0,0,-22.65,142.83,15.382,0,0,0,-2.55,34.77,15.301,0
25.007,1.58,0,0,0,0,0,0,0,0,0,-22.72,141.83,15.326,0,0,0,-2.58,33.8,15.149,0
25.005,1.58,0,0,0,0,0,0,0,0,0,-22.77,140.83,15.336,0,0,0,-2.71,32.81,14.948,0
24.996,1.58,0,0,0,0,0,0,0,0,0,-22.8,139.84,15.347,0,0,0,-2.84,31.81,15.099,0
25.01,1.58,0,0,0,0,0,0,0,0,0,-22.83,138.85,15.331,0,0,0,-2.95,30.82,15.169,0
24.994,1.58,0,0,0,0,0,0,0,0,0,-22.83,137.86,15.288,0,0,0,-3.04,29.85,15.208,0
25.009,1.58,0,0,0,0,0,0,0,0,0,-22.83,136.87,15.246,0,0,0,-3.13,28.87,15.119,0
24.994,1.58,0,0,0,0,0,0,0,0,0,-22.82,135.87,15.246,0,0,0,-3.2,27.89,15.19,0
25.01,1.58,0,0,0,0,0,0,0,0,0,-22.79,134.87,15.231,0,0,0,-3.31,26.92,15.261,0
24.995,1.59,0,0,0,0,0,0,0,0,0,-22.75,133.89,15.297,0,0,0,-3.4,25.95,15.156,0
25.01,1.59,0,0,0,0,0,0,0,0,0,-22.9,132.86,15.148,0,0,0,-3.5,24.98,15.211,0
24.992,1.59,0,0,0,0,0,0,0,0,0,-22.7,131.89,15.108,0,0,0,-3.61,24.01,15.186,0
25.014,1.59,0,0,0,0,0,0,-0.64,-0.25,15.674,-22.85,130.85,15.215,0,0,0,-3.74,23.05,15.305,0
24.995,1.6,0,0,0,0,0,0,-0.78,-1.18,15.612,-22.79,129.86,15.228,0,0,0,-3.88,22.1,15.44,0
25.009,1.6,0,0,0,0,0,0,-0.93,-2.12,15.56,-22.58,128.91,15.322,0,0,0,-4.03,21.16,15.271,0
25.002,1.6,0,0,0,0,0,0,-1.09,-3.06,15.434,-22.72,127.89,15.226,0,0,0,-4.2,20.2,15.166,0
25.004,1.6,0,0,0,0,0,0,-1.25,-4.01,15.444,-22.69,126.89,15.171,0,0,0,-4.38,19.24,15.221,0
25.001,1.61,0,0,0,0,0,0,-1.42,-4.96,15.519,-22.7,125.88,15.185,0,0,0,-4.58,18.28,15.26,0
25.004,1.61,0,0,0,0,0,0,-1.59,-5.91,15.487,-22.54,124.91,15.144,0,0,0,-4.79,17.34,15.379,0
25.002,1.61,0,0,0,0,0,0,-1.79,-6.85,15.455,-22.5,123.91,15.13,0,0,0,-5.01,16.4,15.434,0
25.005,1.62,0,0,0,0,0,0,-1.99,-7.8,15.413,-22.5,122.9,15.197,0,0,0,-5.25,15.46,15.425,0
25.002,1.62,0,0,0,0,0,0,-2.21,-8.75,15.414,-22.46,121.91,15.251,0,0,0,-5.51,14.53,15.32,0
25.005,1.62,0,0,0,0,0,0,-2.45,-9.7,15.33,-22.28,120.95,15.37,0,0,0,-5.78,13.59,15.279,0
25.002,1.63,0,0,0,0,0,0,-2.7,-10.65,15.298,-22.34,119.97,15.484,0,0,0,-6.07,12.65,15.35,0
25.005,1.63,0,0,0,0,0,0,-2.98,-11.6,15.299,-22.16,119.03,15.53,0,0,0,-6.37,11.72,15.325,0
25.002,1.63,0,0,0,0,0,0,-3.25,-12.55,15.267,-22.17,118.06,15.562,0,0,0,-6.69,10.79,15.3,0
24.999,1.64,0,0,0,0,0,0,-3.55,-13.5,15.31,-22.01,117.13,15.605,0,0,0,-7.02,9.84,15.115,0
25.008,1.64,0,0,0,0,0,0,-3.87,-14.45,15.32,-22.05,116.17,15.71,0,0,0,-7.38,8.89,15.17,0
24.996,1.65,0,0,0,0,0,0,-4.21,-15.39,15.311,-21.84,115.25,15.658,0,0,0,-7.75,7.96,15.225,0
25.007,1.65,0,0,0,0,0,0,-4.56,-16.33,15.353,-21.63,114.34,15.594,0,0,0,-8.14,7.04,15.376,0
24.995,1.66,0,0,0,0,0,0,-4.93,-17.26,15.322,-21.64,113.38,15.596,0,0,0,-8.55,6.12,15.287,0
25.007,1.66,0,0,0,0,0,0,-5.32,-18.2,15.29,-21.47,112.46,15.678,0,0,0,-8.97,5.21,15.278,0
24.995,1.67,0,0,0,0,0,0,-5.72,-19.13,15.375,-21.45,111.5,15.666,0,0,0,-9.42,4.28,15.189,0
25.007,1.67,0,0,0,0,0,0,-6.15,-20.06,15.259,-21.26,110.59,15.537,0,0,0,-9.88,3.37,15.148,0
24.995,1.67,0,0,0,0,0,0,-6.59,-20.98,15.312,-21.06,109.66,15.581,0,0,0,-10.36,2.46,15.283,0
25.007,1.68,0,0,0,0,0,0,-7.05,-21.91,15.312,-21.02,108.71,15.559,0,0,0,-10.87,1.61,15.194,0
24.995,1.69,0,0,0,0,0,0,-7.53,-22.83,15.302,-20.81,107.79,15.509,0,0,0,-11.42,0.75,15.185,0
25.007,1.69,0,0,0,0,0,0,-8.03,-23.73,15.397,-20.59,106.87,15.501,-11.98,-0.12,15.224,-6.74,64.53,15.529,0
24.995,1.7,0,0,0,0,0,0,-8.56,-24.63,15.408,-20.53,105.92,15.506,-12.58,-0.97,15.279,-7.5,63.8,15.351,0
25.007,1.7,0,0,0,0,0,0,-9.1,-25.53,15.376,-20.3,105,15.563,-13.2,-1.81,15.35,-8.2,63.08,15.44,0
24.995,1.71,0,0,0,0,0,0,-9.66,-26.42,15.419,-20.23,104.05,15.449,-13.85,-2.63,15.389,-8.92,62.39,15.408,0
25.012,1.71,0,0,0,0,0,0,-10.24,-27.31,15.399,-20.15,103.09,15.508,-14.52,-3.45,15.38,-9.67,61.71,15.39,0
24.991,1.72,0,0,0,0,0,0,-10.85,-28.18,15.431,-19.9,102.18,15.515,-15.22,-4.26,15.418,-10.45,61.04,15.451,0
25.012,1.73,0,0,0,0,0,0,-11.53,-29.03,15.464,-19.64,101.27,15.455,-15.95,-5.05,15.473,-11.25,60.39,15.352,0
24.995,1.73,0,0,0,0,0,0,-12.3,-29.84,15.432,-19.54,100.31,15.41,-16.71,-5.84,15.368,-12.08,59.75,15.361,0
25.009,1.74,0,0,0,0,0,0,-13.07,-30.66,15.485,-19.44,99.36,15.446,-17.49,-6.62,15.326,-12.86,59.15,15.398,0
25.002,1.74,0,0,0,0,0,0,-13.84,-31.48,15.453,-19.19,98.43,15.387,-18.31,-7.39,15.381,-13.75,58.55,15.407,0
25.004,1.75,0,0,0,0,0,0,-14.67,-32.27,15.548,-18.93,97.5,15.384,-19.15,-8.14,15.372,-14.74,57.95,15.363,0
25,1.76,0,0,0,0,0,0,-15.5,-33.06,15.558,-18.81,96.55,15.381,-20.02,-8.87,15.443,-15.68,57.38,15.361,0
25.003,1.76,0,0,0,0,0,0,-16.36,-33.83,15.568,-18.55,95.63,15.416,-20.92,-9.59,15.493,-16.57,56.86,15.424,0
25.007,1.77,0,0,0,0,0,0,-17.23,-34.6,15.548,-18.42,94.68,15.319,-21.85,-10.3,15.37,-17.56,56.34,15.419,0
24.997,1.78,0,0,0,0,0,0,-18.14,-35.36,15.507,-18.17,93.75,15.33,-22.8,-11,15.345,-18.57,55.85,15.415,0
25.004,1.79,0,0,0,0,0,0,-19.09,-36.11,15.507,-17.9,92.82,15.433,-23.77,-11.72,15.448,-19.61,55.38,15.462,0
25.002,1.79,0,0,0,0,0,0,-20.06,-36.84,15.517,-17.79,91.88,15.493,-24.72,-12.48,15.487,-20.66,54.95,15.362,0
25.004,1.8,0,0,0,0,0,0,-21.06,-37.56,15.592,-17.53,90.96,15.393,-25.74,-13.16,15.509,-21.76,54.52,15.372,0
25.001,1.81,0,0,0,0,0,0,-22.09,-38.26,15.604,-17.4,90.02,15.468,-26.77,-13.85,15.403,-22.94,54.1,15.381,0
25.003,1.82,0,0,0,0,0,0,-23.15,-38.95,15.562,-17.14,89.1,15.465,-27.85,-14.49,15.471,-23.99,53.77,15.378,0
25,1.82,0,0,0,0,0,0,-24.24,-39.62,15.53,-16.86,88.18,15.393,-28.96,-15.1,15.366,-25.16,53.44,15.479,0
25.009,1.83,0,0,0,0,0,0,-25.36,-40.28,15.53,-16.73,87.24,15.442,-30.11,-15.71,15.101,-26.36,53.14,15.38,0
24.99,1.84,0,0,0,0,0,0,-26.51,-40.92,15.583,-16.58,86.3,15.436,-31.28,-16.32,15.172,-27.65,52.82,15.336,0
24.964,1.85,0,0,0,0,0,0,-27.68,-41.55,15.541,-16.16,85.42,15.432,-32.48,-16.89,15.323,-28.97,52.52,15.361,0
24.934,1.85,0,0,0,0,0,0,-28.74,-42.25,15.593,-16,84.48,15.348,-33.71,-17.41,15.394,-30.12,52.35,15.332,0
24.902,1.85,0,0,0,0,0,0,-29.81,-42.93,15.584,-15.82,83.55,15.292,-34.93,-17.97,15.353,-31.46,52.1,15.29,0
24.87,1.86,0,0,0,0,0,0,-30.98,-43.55,15.626,-15.5,82.66,15.343,-36.19,-18.47,15.184,-32.74,51.92,15.288,2
24.838,1.86,0,0,0,0,0,0,-32.15,-44.15,15.668,-15.15,81.78,15.446,-37.44,-19.02,15.239,-34.08,51.73,15.406,2
24.804,1.86,0,0,0,0,0,0,-33.32,-44.75,15.721,-14.92,80.9,15.492,-38.72,-19.5,15.182,-35.37,51.62,15.428,2
24.771,1.86,0,0,0,0,0,0,-34.56,-45.29,15.805,-14.54,80.06,15.537,-40.02,-19.96,15.301,-36.66,51.53,15.489,2
24.737,1.86,0,0,0,0,0,0,-35.83,-45.79,15.795,-14.15,79.23,15.581,-41.3,-20.46,15.372,-38.03,51.44,15.546,2
24.703,1.86,0,0,0,0,0,0,-37.1,-46.3,15.679,-13.86,78.39,15.584,-42.63,-20.87,15.267,-39.31,51.44,15.589,2
24.669,1.86,0,0,0,0,0,0,-38.41,-46.78,15.689,-13.44,77.59,15.563,-43.97,-21.28,15.338,-40.71,51.39,15.58,2
24.635,1.87,0,0,0,0,0,0,-39.74,-47.25,15.595,-13.02,76.79,15.542,-45.3,-21.72,15.265,-42.03,51.46,15.465,2
24.601,1.87,0,0,0,0,0,0,-41.03,-47.74,15.605,-12.71,75.98,15.598,-46.69,-22.08,15.304,-43.44,51.49,15.418,2
24.566,1.88,0,0,0,0,0,0,-42.43,-48.15,15.658,-12.28,75.2,15.589,-48.06,-22.48,15.199,-44.86,51.55,15.506,2
24.532,1.89,0,0,0,0,0,0,-43.79,-48.58,15.658,-11.84,74.41,15.541,-49.53,-22.74,15.11,-46.33,51.64,15.446,2
