car speed(m/s),Yaw Angle (degree),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
25.009,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.47,-127.04,15.446,-1.16,68.78,15.472,0
25.002,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.48,-127.99,15.443,-1.19,67.83,15.432,0
25.005,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.48,-128.95,15.453,-1.23,66.89,15.469,0
25.002,1.57,0,0,0,0,0,0,0,0,0,-24.75,147.16,15.203,-3.49,-129.9,15.378,-1.28,65.94,15.486,0
25.005,1.58,0,0,0,0,0,0,0,0,0,-24.8,146.14,15.216,-3.51,-130.87,15.377,-1.33,65,15.579,0
25.002,1.58,0,0,0,0,0,0,0,0,0,-24.85,145.14,15.306,-3.52,-131.83,15.36,-1.4,64.06,15.616,0
25.006,1.58,0,0,0,0,0,0,0,0,0,-24.86,144.13,15.229,-3.54,-132.79,15.402,-1.46,63.13,15.515,0
25.003,1.58,0,0,0,0,0,0,0,0,0,-24.88,143.13,15.281,-3.56,-133.75,15.4,-1.5,62.19,15.474,0
25,1.58,0,0,0,0,0,0,0,0,0,-24.9,142.14,15.331,-3.59,-134.71,15.354,-1.56,61.25,15.337,0
25.009,1.58,0,0,0,0,0,0,0,0,0,-24.92,141.14,15.266,-3.61,-135.67,15.395,-1.6,60.3,15.431,0
24.992,1.58,0,0,0,0,0,0,0,0,0,-24.92,140.14,15.176,-3.65,-136.63,15.279,-1.61,59.37,15.622,0
25.012,1.59,0,0,0,0,0,0,0,0,0,-24.92,139.13,15.228,-3.68,-137.61,15.266,-1.64,58.45,15.658,0
24.993,1.59,0,0,0,0,0,0,0,0,0,-24.93,138.13,15.279,-3.73,-138.58,15.267,-1.64,57.53,15.674,0
25.01,1.59,0,0,0,0,0,0,0,0,0,-24.92,137.14,15.318,-3.77,-139.56,15.283,-1.71,56.62,15.69,0
24.993,1.59,0,0,0,0,0,0,0,0,0,-24.88,136.15,15.215,-3.83,-140.53,15.299,-1.75,55.71,15.763,0
25.011,1.59,0,0,0,0,0,0,0,0,0,-24.88,135.14,15.164,-3.88,-141.5,15.3,-1.86,54.81,15.722,0
24.994,1.6,0,0,0,0,0,0,0,0,0,-24.87,134.14,15.267,-3.95,-142.47,15.301,-1.98,53.9,15.64,0
25.011,1.6,0,0,0,0,0,0,0,0,0,-24.9,133.14,15.293,-4.02,-143.44,15.331,-2.12,53,15.656,0
24.994,1.6,0,0,0,0,0,0,0,0,0,-24.94,132.14,15.292,-4.09,-144.4,15.387,-2.28,52.09,15.693,0
25.012,1.6,0,0,0,0,0,0,0,0,0,-24.97,131.13,15.292,-4.18,-145.37,15.386,-2.46,51.19,15.534,0
24.993,1.61,0,0,0,0,0,0,0,0,0,-25,130.13,15.253,-4.27,-146.32,15.454,-2.65,50.28,15.494,0
25.012,1.61,0,0,0,0,0,0,0,0,0,-24.82,129.17,15.317,-4.36,-147.28,15.394,-2.87,49.37,15.567,0
25,1.61,0,0,0,0,0,0,0,0,0,-24.8,128.18,15.226,-4.47,-148.23,15.491,-3.11,48.47,15.506,0
25.008,1.62,0,0,0,0,0,0,0,0,0,-24.82,127.18,15.278,-4.58,-149.18,15.429,-3.36,47.57,15.656,0
24.999,1.62,0,0,0,0,0,0,0,0,0,-24.66,126.21,15.291,0,0,0,-3.64,46.69,15.749,0
25.008,1.62,0,0,0,0,0,0,0,0,0,-24.5,125.25,15.392,0,0,0,28.09,146.58,15.519,0
25,1.63,0,0,0,0,0,0,0,0,0,-24.35,124.29,15.338,0,0,0,27.88,145.75,15.518,0
25.008,1.63,0,0,0,0,0,0,0,0,0,-24.37,123.3,15.299,0,0,0,27.55,144.96,15.593,0
25,1.63,0,0,0,0,0,0,0,0,0,-24.33,122.31,15.298,0,0,0,27.06,144.21,15.645,0
25.008,1.64,0,0,0,0,0,0,0,0,0,-24.13,121.36,15.399,0,0,0,26.68,143.47,15.74,0
25,1.64,0,0,0,0,0,0,0,0,0,-24.17,120.37,15.396,0,0,0,26.37,142.72,15.772,0
25.009,1.65,0,0,0,0,0,0,0,0,0,-24.01,119.42,15.305,0,0,0,25.94,142.01,15.696,0
25,1.65,0,0,0,0,0,0,0,0,0,-23.83,118.46,15.317,0,0,0,25.5,141.32,15.791,0
25.002,1.66,0,0,0,0,0,0,0,0,0,-23.65,117.51,15.417,0,0,0,24.95,140.66,15.715,0
25.006,1.66,0,0,0,0,0,0,0,0,0,-23.65,116.53,15.426,0,0,0,24.54,139.99,15.8,0
24.998,1.67,0,0,0,0,0,0,0,0,0,-23.63,115.55,15.46,0,0,0,24.04,139.35,15.767,0
25.005,1.67,0,0,0,0,0,0,0,0,0,-23.25,114.66,15.506,0,0,0,23.52,138.72,15.733,0
24.997,1.67,0,0,0,0,0,0,0,0,0,-23.21,113.69,15.412,0,0,0,22.98,138.11,15.775,0
25.005,1.68,0,0,0,0,0,0,0,0,0,-23,112.75,15.421,0,0,0,22.39,137.54,15.785,0
24.997,1.69,0,0,0,0,0,0,0,0,0,-22.95,111.77,15.266,0,0,0,21.79,136.98,15.774,0
25.011,1.69,0,0,0,0,0,0,0,0,0,-22.71,110.83,15.266,0,0,0,21.25,136.42,15.678,0
24.991,1.7,0,0,0,0,0,0,0,0,0,-22.65,109.85,15.265,-3.22,-0.75,15.368,20.54,135.91,15.72,0
25.012,1.7,0,0,0,0,0,0,0,0,0,-22.38,108.91,15.317,-3.22,-1.73,15.403,19.87,135.42,15.644,0
24.993,1.71,0,0,0,0,0,0,0,0,0,-22.3,107.94,15.304,-3.22,-2.7,15.488,19.27,134.92,15.633,0
25.012,1.71,0,0,0,0,0,0,0,0,0,-22.08,107,15.416,-3.22,-3.66,15.543,18.56,134.47,15.622,0
24.999,1.72,0,0,0,0,0,0,0,0,0,-21.83,106.08,15.425,-3.22,-4.62,15.535,17.82,134.04,15.591,0
25.007,1.73,0,0,0,0,0,0,0,0,0,-21.57,105.15,15.383,-3.22,-5.57,15.553,16.98,133.64,15.57,0
24.998,1.73,0,0,0,0,0,0,0,0,0,-21.48,104.18,15.356,-3.22,-6.53,15.606,16.37,133.24,15.526,0
25.007,1.74,0,0,0,0,0,0,0,0,0,-21.4,103.22,15.392,-3.22,-7.47,15.696,15.57,132.89,15.568,0
25.005,1.74,0,0,0,0,0,0,0,0,0,-21.15,102.29,15.389,-3.22,-8.42,15.622,14.65,132.57,15.525,0
25.001,1.75,0,0,0,0,0,0,0,0,0,-20.88,101.37,15.323,-3.28,-9.36,15.512,13.82,132.28,15.525,0
25.003,1.76,0,0,0,0,0,0,0,0,0,-20.77,100.4,15.284,-3.34,-10.32,15.543,12.94,132.01,15.534,0
25,1.76,0,0,0,0,0,0,0,0,0,-20.52,99.47,15.283,-3.38,-11.27,15.496,12,131.78,15.501,0
25.002,1.77,0,0,0,0,0,0,0,0,0,-20.41,98.51,15.346,-3.44,-12.23,15.415,11.11,131.57,15.458,0
24.999,1.78,0,0,0,0,0,0,0,0,0,-20.14,97.59,15.394,-3.48,-13.2,15.512,10.2,131.4,15.458,0
25.007,1.79,0,0,0,0,0,0,0,0,0,-19.88,96.66,15.34,-3.53,-14.16,15.505,9.25,131.26,15.457,0
24.994,1.8,0,0,0,0,0,0,0,0,0,-19.62,95.73,15.289,-3.58,-15.12,15.598,8.27,131.17,15.542,0
25.012,1.8,0,0,0,0,0,0,0,0,0,-19.63,94.75,15.339,-3.63,-16.07,15.6,7.27,131.11,15.554,0
24.993,1.81,0,0,0,0,0,0,0,0,0,-19.36,93.82,15.376,-3.7,-17.01,15.651,6.24,131.08,15.521,0
25.013,1.82,0,0,0,0,0,0,0,0,0,-19.08,92.9,15.386,-3.75,-17.96,15.701,5.21,131.09,15.477,0
24.993,1.82,0,0,0,0,0,0,0,0,0,-18.79,91.99,15.484,-3.83,-18.9,15.6,4.14,131.14,15.467,0
25.011,1.83,0,0,0,0,0,0,0,0,0,-18.65,91.05,15.389,-3.89,-19.85,15.59,3.07,131.23,15.478,0
24.999,1.84,0,0,0,0,0,0,0,0,0,-18.37,90.14,15.436,-3.96,-20.81,15.456,2,131.36,15.392,0
25.006,1.85,0,0,0,0,0,0,0,0,0,-18.08,89.22,15.344,-4.03,-21.78,15.463,0.86,131.53,15.467,0
24.997,1.86,0,0,0,0,0,0,0,0,0,-17.93,88.27,15.304,-4.13,-22.74,15.406,-0.28,131.74,15.519,0
25.009,1.87,0,0,0,0,0,0,0,0,0,-17.63,87.36,15.405,-4.21,-23.7,15.502,-1.41,132,15.551,0
24.995,1.87,0,0,0,0,0,0,0,0,0,-17.34,86.44,15.352,-4.3,-24.67,15.433,-2.59,132.31,15.583,0
25.009,1.88,0,0,0,0,0,0,0,0,0,-17.19,85.49,15.4,-4.43,-25.62,15.517,-3.78,132.66,15.465,0
25.002,1.89,0,0,0,0,0,0,0,0,0,-16.89,84.58,15.384,-4.54,-26.58,15.522,-4.98,133.05,15.507,0
25.003,1.9,0,0,0,0,0,0,0,0,0,-16.73,83.64,15.47,-4.64,-27.54,15.565,-6.2,133.49,15.549,0
25,1.91,0,0,0,0,0,0,0,0,0,-16.43,82.74,15.426,-4.74,-28.5,15.557,-7.44,133.97,15.591,0
24.972,1.91,0,0,0,0,0,0,0,0,0,-16.08,81.84,15.309,-4.87,-29.44,15.497,-8.71,134.49,15.644,0
24.941,1.91,0,0,0,0,0,0,0,0,0,-15.74,80.94,15.256,-4.96,-30.41,15.428,-9.99,135.05,15.568,2
24.909,1.92,0,0,0,0,0,0,0,0,0,-15.48,80.03,15.256,-5.03,-31.36,15.512,-11.27,135.63,15.525,2
24.877,1.92,0,0,0,0,0,0,0,0,0,-15.1,79.15,15.308,-5.09,-32.32,15.555,-12.55,136.24,15.514,2
24.844,1.92,0,0,0,0,0,0,0,0,0,-14.67,78.29,15.37,-5.13,-33.26,15.559,-13.81,136.88,15.524,2
24.811,1.92,0,0,0,0,0,0,0,0,0,-14.36,77.42,15.279,-5.16,-34.21,15.562,-15.06,137.55,15.566,2
24.778,1.92,0,0,0,0,0,0,0,0,0,-13.91,76.58,15.329,-5.17,-35.16,15.504,-16.31,138.26,15.523,2
24.744,1.92,0,0,0,0,0,0,0,0,0,-13.47,75.76,15.379,-5.22,-36.09,15.61,-17.57,138.99,15.554,2
24.71,1.92,0,0,0,0,0,0,0,0,0,-13.06,74.93,15.275,-5.46,-36.98,15.766,-18.81,139.77,15.554,2
24.675,1.93,0,0,0,0,0,0,0,0,0,-12.6,74.12,15.288,-5.76,-37.84,15.862,-20.06,140.59,15.564,2
24.64,1.94,0,0,0,0,0,0,0,0,0,-12.1,73.32,15.401,-6.09,-38.69,16.022,-21.35,141.45,15.606,2
24.606,1.95,0,0,0,0,0,0,0,0,0,-11.6,72.54,15.424,-6.44,-39.52,16.059,-22.59,142.36,15.562,2
24.571,1.96,0,0,0,0,0,0,0,0,0,-11.24,71.75,15.482,-6.67,-40.36,16.124,-23.85,143.33,15.552,2
24.535,1.97,0,0,0,-10.75,70.99,15.488,-6.86,-41.2,16.101,-25.14,144.34,15.466,0,0,0,-50.23,133.45,15.272,2
24.5,1.98,0,0,0,-10.26,70.22,15.483,-7.22,-42.01,16.193,-26.44,145.39,15.498,0,0,0,-49.38,132.88,15.324,2
24.465,1.99,0,0,0,-9.68,69.48,15.49,-7.61,-42.8,16.335,-27.72,146.51,15.412,0,0,0,-48.55,132.31,15.224,2
24.428,2,0,0,0,-9.29,68.7,15.396,-8.04,-43.58,16.315,-68.99,19.06,15.543,0,0,0,-47.71,131.74,15.2,2
24.391,2.02,0,0,0,-8.82,67.94,15.393,-8.57,-44.32,16.312,-70.77,19.47,15.636,0,0,0,-46.72,131.22,15.253,2
24.353,2.04,0,0,0,-8.47,67.16,15.402,-9.06,-45.08,16.233,-72.56,20,15.499,0,0,0,-45.89,130.65,15.305,2
24.312,2.06,0,0,0,-8.03,66.39,15.438,-9.58,-45.82,16.281,-74.4,20.52,15.572,0,0,0,-45.05,130.09,15.296,2
24.268,2.08,0,0,0,-7.63,65.63,15.445,-10.17,-46.54,16.336,-76.27,21.12,15.491,0,0,0,-44.21,129.52,15.44,2
24.222,2.11,0,0,0,-7.27,64.85,15.404,-10.81,-47.23,16.372,-78.15,21.88,15.527,0,0,0,-43.45,128.91,15.401,2
24.178,2.14,0,0,0,-7.04,64.05,15.401,-11.52,-47.89,16.359,-80.1,22.66,15.6,0,0,0,-42.54,128.34,15.346,2
24.138,2.17,0,0,0,-6.75,63.25,15.398,-12.29,-48.54,16.28,-82.08,23.52,15.56,0,0,0,-41.83,127.69,15.185,2
24.101,2.19,0,0,0,-6.48,62.44,15.457,-13.03,-49.19,16.174,-84.06,24.53,15.596,0,0,0,-41.09,127.03,15.238,2
24.065,2.21,0,0,0,-6.31,61.63,15.429,-13.77,-49.86,16.148,-86.05,25.61,15.669,0,0,0,-40.54,126.31,15.29,2
24.03,2.21,0,0,0,-6.04,60.83,15.537,-14.49,-50.53,16.037,-88.08,26.64,15.624,0,0,0,-39.79,125.66,15.266,2
24.051,2.21,0,0,0,-5.81,60.05,15.629,-15.11,-51.25,15.967,-90.09,27.68,15.543,0,0,0,-39.01,125.03,15.227,2
24.095,2.21,0,0,0,-5.48,59.27,15.532,-15.72,-51.98,15.909,-92.09,28.86,15.519,0,0,0,-38.22,124.39,15.127,2
24.127,2.22,0,0,0,-5.28,58.48,15.575,-16.26,-52.73,15.831,-94.12,30.11,15.458,0,0,0,-37.49,123.72,15.164,2
24.181,2.25,0,0,0,-5.01,57.69,15.528,-17.12,-53.39,15.775,-96.19,31.36,15.552,0,0,0,-36.82,123.02,15.293,2
24.239,2.27,0,0,0,-4.75,56.87,15.409,-17.81,-54.12,15.622,-98.25,32.77,15.548,0,0,0,-36.12,122.32,15.101,0
24.294,2.28,0,0,0,-4.54,56.03,15.304,-18.48,-54.88,15.511,-100.35,34.09,15.467,0,0,0,-35.57,121.56,15.001,0
24.35,2.28,0,0,0,-4.23,55.2,15.266,-18.92,-55.74,15.453,-102.4,35.59,15.617,0,0,0,-34.83,120.84,15.053,0
24.398,2.29,0,0,0,-4.01,54.35,15.291,-19.29,-56.63,15.423,-104.47,37.16,15.613,0,0,0,-34.1,120.13,15.121,0
24.447,2.3,0,0,0,-3.82,53.49,15.316,-19.68,-57.52,15.356,-106.58,38.72,15.803,0,0,0,-33.41,119.4,15.234,0
24.504,2.33,0,0,0,-3.56,52.64,15.416,-19.98,-58.43,15.455,-108.7,40.39,15.818,0,0,0,-32.74,118.66,15.286,0
24.56,2.34,0,0,0,-3.28,51.78,15.373,-20.14,-59.41,15.359,-110.79,42.2,15.833,0,0,0,-32.06,117.92,15.43,0
24.617,2.35,0,0,0,-2.98,50.92,15.307,-19.97,-60.49,15.47,-112.92,43.92,15.695,0,0,0,-31.54,117.15,15.497,0
24.671,2.35,0,0,0,-2.75,50.04,15.294,-19.91,-61.53,15.475,-115,45.87,15.865,0,0,0,-30.86,116.41,15.458,0
24.717,2.36,0,0,0,-2.54,49.15,15.306,-19.8,-62.59,15.495,-117.11,47.78,15.859,0,0,0,-30.19,115.66,15.434,0
24.769,2.38,0,0,0,-2.29,48.27,15.418,-19.63,-63.66,15.399,-119.24,49.78,15.798,0,0,0,-29.39,114.94,15.502,0
24.826,2.4,0,0,0,-2.04,47.37,15.353,-19.44,-64.73,15.409,-121.3,51.99,15.813,0,0,0,-28.93,114.12,15.554,0
24.882,2.41,0,0,0,-1.85,46.47,15.451,-19.01,-65.88,15.442,-123.36,54.2,15.654,0,0,0,-28.31,113.34,15.499,0
24.937,2.42,0,0,0,-1.64,45.58,15.535,-18.78,-66.97,15.487,-125.46,56.38,15.67,0,0,0,-27.68,112.56,15.536,0
24.986,2.43,0,0,0,-1.37,44.68,15.465,-18.37,-68.09,15.367,-127.56,58.59,15.645,0,0,0,-27.06,111.76,15.36,0
25.016,2.45,0,0,0,-1.2,43.78,15.56,-17.99,-69.21,15.39,-129.61,61,15.815,0,0,0,-26.47,110.94,15.351,0
24.995,2.46,0,0,0,-0.97,42.87,15.541,-17.69,-70.3,15.399,-131.69,63.38,15.774,0,0,0,-25.74,110.14,15.327,0
25.009,2.48,0,0,0,-0.74,41.96,15.446,-17.47,-71.36,15.445,-133.75,65.81,15.636,0,0,0,-25.34,109.25,15.242,0
24.993,2.49,0,0,0,-0.57,41.05,15.468,-17.19,-72.43,15.377,0,0,0,0,0,0,-24.78,108.39,15.142,0
25.01,2.49,0,0,0,-0.4,40.14,15.474,-16.95,-73.48,15.322,0,0,0,0,0,0,-24.07,107.57,15.286,0
24.991,2.51,0,0,0,-0.19,39.23,15.481,-16.94,-74.48,15.37,0,0,0,0,0,0,-23.5,106.72,15.323,0
25.01,2.53,0,0,0,-0.06,38.31,15.488,-16.86,-75.49,15.481,0,0,0,0,0,0,-23,105.86,15.436,0
24.994,2.54,0,0,0,0.12,37.39,15.521,-16.89,-76.46,15.512,0,0,0,0,0,0,-22.34,105.03,15.427,0
25.009,2.55,0,0,0,0.31,36.47,15.428,-16.96,-77.41,15.555,0,0,0,0,0,0,-21.83,104.17,15.343,0
24.992,2.56,0,0,0,0.46,35.55,15.461,-17.01,-78.37,15.608,0,0,0,0,0,0,-21.35,103.29,15.258,0
25.009,2.57,0,0,0,0.64,34.63,15.406,-17.19,-79.29,15.609,0,0,0,0,0,0,-20.85,102.42,15.28,0
24.993,2.58,0,0,0,0.76,33.71,15.503,-17.46,-80.19,15.637,0,0,0,0,0,0,-20.18,101.57,15.195,0
25.009,2.6,0,0,0,0.91,32.79,15.472,-17.73,-81.09,15.565,0,0,0,0,0,0,-19.68,100.68,15.323,0
24.994,2.61,0,0,0,1.03,31.86,15.467,-18.14,-81.96,15.606,0,0,0,0,0,0,-19.29,99.78,15.299,0
25.01,2.62,0,0,0,1.2,30.94,15.512,-18.5,-82.85,15.534,0,0,0,0,0,0,-18.8,98.9,15.413,0
24.99,2.63,0,0,0,1.32,30.02,15.468,-19.02,-83.7,15.526,0,0,0,0,0,0,-18.26,98.02,15.312,0
25.012,2.64,0,0,0,1.43,29.1,15.373,-19.52,-84.56,15.366,0,0,0,0,0,0,-17.72,97.15,15.441,0
24.995,2.65,0,0,0,1.57,28.16,15.383,-20.13,-85.4,15.388,0,0,0,0,0,0,-17.33,96.24,15.28,0
25.009,2.67,0,0,0,1.65,27.22,15.379,-20.84,-86.22,15.397,0,0,0,0,0,0,-16.83,95.35,15.347,0
25.001,2.68,0,0,0,1.75,26.28,15.289,-21.55,-87.04,15.482,0,0,0,0,0,0,-16.32,94.47,15.323,0
25.001,2.68,0,0,0,1.86,25.33,15.326,-22.32,-87.84,15.425,0,0,0,0,0,0,-15.92,93.55,15.284,0
25.001,2.69,0,0,0,1.96,24.4,15.438,-23.11,-88.64,15.267,0,0,0,0,0,0,-15.55,92.61,15.017,0
25.003,2.71,0,0,0,2.06,23.46,15.434,-23.94,-89.43,15.292,0,0,0,0,0,0,-15.07,91.69,15.115,0
25.007,2.72,0,0,0,2.14,22.52,15.328,-24.77,-90.22,15.252,0,0,0,0,0,0,-14.73,90.74,15.182,0
24.998,2.73,0,0,0,2.23,21.58,15.326,-25.64,-91,15.251,0,0,0,0,0,0,-14.26,89.82,15.158,0
25.004,2.74,0,0,0,2.31,20.63,15.325,0,0,0,0,0,0,-25.98,-91.93,15.263,-13.94,88.87,15.135,0
25.001,2.74,0,0,0,2.39,19.69,15.323,0,0,0,0,0,0,-26.46,-92.81,15.313,-13.5,87.95,15.278,0
25.002,2.75,0,0,0,2.46,18.74,15.385,0,0,0,0,0,0,-27.29,-93.6,15.169,-13.2,87,15.193,0
25.004,2.77,0,0,0,2.52,17.8,15.369,0,0,0,0,0,0,-27.95,-94.45,15.078,-12.92,86.05,15.093,0
25.001,2.78,0,0,0,2.56,16.86,15.328,0,0,0,0,0,0,-28.44,-95.35,15.143,-12.52,85.11,15.13,0
25.003,2.79,0,0,0,2.62,15.91,15.288,0,0,0,0,0,0,-28.74,-96.3,15.26,-12.23,84.15,15.122,0
25.006,2.79,0,0,0,2.67,14.95,15.351,0,0,0,0,0,0,-29.17,-97.2,15.31,-11.88,83.2,15.189,0
24.996,2.8,0,0,0,2.72,14,15.261,0,0,0,0,0,0,-29.6,-98.1,15.359,-11.5,82.26,15.242,0
25.009,2.81,0,0,0,2.75,13.05,15.299,0,0,0,0,0,0,-30.04,-98.99,15.356,-11.16,81.33,15.309,0
24.992,2.82,0,0,0,2.79,12.09,15.209,0,0,0,0,0,0,-30.4,-99.9,15.353,-10.79,80.4,15.27,0
25.012,2.83,0,0,0,2.82,11.13,15.171,0,0,0,0,0,0,-30.86,-100.79,15.439,-10.42,79.46,15.307,0
24.992,2.84,0,0,0,2.85,10.16,15.236,0,0,0,0,0,0,-31.28,-101.67,15.485,-10.07,78.53,15.298,0
25.012,2.85,0,0,0,2.88,9.2,15.236,0,0,0,0,0,0,-31.54,-102.6,15.528,-9.73,77.59,15.259,0
24.995,2.86,0,0,0,2.9,8.24,15.275,0,0,0,0,0,0,-31.72,-103.55,15.532,-9.4,76.65,15.388,0
25.009,2.86,0,0,0,2.92,7.29,15.274,0,0,0,0,0,0,-32.09,-104.45,15.636,-9.09,75.72,15.455,0
25,2.87,0,0,0,2.94,6.33,15.286,0,0,0,0,0,0,-32.66,-105.27,15.603,-8.79,74.78,15.294,0
25.002,2.88,0,0,0,2.95,5.39,15.336,0,0,0,0,0,0,-32.87,-106.22,15.605,-8.5,73.83,15.362,0
25.006,2.89,0,0,0,2.96,4.44,15.346,0,0,0,0,0,0,-33.06,-107.16,15.646,-8.23,72.88,15.277,0
24.996,2.9,0,0,0,2.97,3.48,15.344,0,0,0,0,0,0,-33.39,-108.06,15.597,-7.97,71.92,15.177,0
25.01,2.9,0,0,0,2.97,2.53,15.393,0,0,0,0,0,0,-33.78,-108.95,15.626,-7.83,70.94,15.244,0
24.993,2.91,0,0,0,2.98,1.59,15.378,0,0,0,0,0,0,-34.11,-109.85,15.526,-7.92,69.95,15.388,0
25.013,2.92,0,0,0,0,0,0,0,0,0,0,0,0,-34.29,-110.81,15.48,-7.75,68.98,15.273,0
24.993,2.93,2.98,-0.32,15.274,0,0,0,0,0,0,0,0,0,-34.65,-111.72,15.474,-7.61,68.01,15.264,0
25.01,2.93,2.97,-1.28,15.235,0,0,0,0,0,0,0,0,0,-34.76,-112.69,15.556,-7.48,67.04,15.301,0
24.992,2.94,2.96,-2.24,15.247,0,0,0,0,0,0,0,0,0,-35.08,-113.62,15.448,-7.25,66.08,15.216,0
25.013,2.94,2.96,-3.2,15.209,0,0,0,0,0,0,0,0,0,-35.39,-114.54,15.531,-7.04,65.11,15.131,0
24.996,2.95,2.95,-4.17,15.274,0,0,0,0,0,0,0,0,0,-35.51,-115.52,15.562,-6.84,64.14,15.275,0
25.01,2.96,2.94,-5.12,15.362,0,0,0,0,0,0,0,0,0,-35.83,-116.43,15.553,-6.73,63.16,15.327,0
25.002,2.97,2.93,-6.06,15.461,0,0,0,0,0,0,0,0,0,-36.1,-117.35,15.584,-6.55,62.2,15.288,0
25.005,2.97,2.9,-7,15.506,0,0,0,0,0,0,0,0,0,-36.38,-118.27,15.562,-6.38,61.24,15.417,0
25.001,2.98,2.89,-7.94,15.488,0,0,0,0,0,0,0,0,0,-36.45,-119.26,15.565,-6.21,60.27,15.256,0
25.004,2.98,2.87,-8.88,15.433,0,0,0,0,0,0,0,0,0,-36.72,-120.19,15.568,-6.05,59.3,15.247,0
25,2.99,2.85,-9.83,15.455,0,0,0,0,0,0,0,0,0,-36.78,-121.18,15.509,-5.98,58.32,15.223,0
25.003,3,2.82,-10.77,15.388,0,0,0,0,0,0,0,0,0,-36.89,-122.16,15.54,-5.83,57.34,15.199,0
25.007,3,2.79,-11.72,15.435,0,0,0,0,0,0,0,0,0,-37.36,-123.04,15.442,-5.7,56.36,15.175,0
24.998,3.01,2.76,-12.66,15.493,0,0,0,0,0,0,0,0,0,-37.43,-124.03,15.449,-5.57,55.39,15.319,0
25.006,3.01,2.72,-13.61,15.386,0,0,0,0,0,0,0,0,0,-37.48,-125.04,15.505,-5.44,54.42,15.448,0
24.998,3.02,2.7,-14.56,15.269,0,0,0,0,0,0,0,0,0,-37.71,-125.98,15.499,-5.32,53.47,15.561,0
25.005,3.02,2.68,-15.51,15.332,0,0,0,0,0,0,0,0,0,-37.98,-126.93,15.391,-5.21,52.53,15.613,0
24.997,3.03,2.63,-16.47,15.344,0,0,0,0,0,0,0,0,0,-38.04,-127.95,15.196,-5.11,51.59,15.452,0
25.005,3.04,2.61,-17.42,15.418,0,0,0,0,0,0,0,0,0,-38.29,-128.92,15.247,-5.01,50.63,15.488,0
24.997,3.04,2.56,-18.37,15.415,0,0,0,0,0,0,0,0,0,-38.52,-129.89,15.233,-4.92,49.68,15.525,0
25.005,3.05,2.54,-19.32,15.424,0,0,0,0,0,0,0,0,0,-38.55,-130.92,15.284,-4.83,48.73,15.547,0
24.997,3.05,2.48,-20.26,15.433,0,0,0,0,0,0,0,0,0,-38.77,-131.89,15.385,-4.75,47.77,15.371,0
25.005,3.05,2.47,-21.2,15.428,0,0,0,0,0,0,0,0,0,-39,-132.85,15.292,-4.67,46.79,15.195,0
24.997,3.06,2.45,-22.15,15.374,0,0,0,0,0,0,0,0,0,-39.08,-133.87,15.342,-4.59,45.81,15.232,0
25.005,3.06,2.43,-23.1,15.422,0,0,0,0,0,0,0,0,0,-39.07,-134.9,15.352,-4.52,44.83,15.284,0
24.997,3.07,2.42,-24.04,15.368,0,0,0,0,0,0,0,0,0,-39.32,-135.85,15.362,-4.46,43.85,15.245,0
25.005,3.07,2.37,-25,15.328,0,0,0,0,0,0,0,0,0,-39.56,-136.82,15.307,-4.4,42.88,15.389,0
24.998,3.08,2.32,-25.96,15.428,0,0,0,0,0,0,0,0,0,-39.56,-137.85,15.344,-4.33,41.91,15.365,0
25.005,3.08,2.29,-26.9,15.385,0,0,0,0,0,0,0,0,0,-39.77,-138.83,15.342,-4.1,40.97,15.402,0
24.998,3.08,2.25,-27.86,15.332,0,0,0,0,0,0,0,0,0,-39.72,-139.87,15.352,-3.95,40.01,15.439,0
25.005,3.09,2.2,-28.81,15.33,0,0,0,0,0,0,0,0,0,-39.95,-140.83,15.375,-3.83,39.07,15.506,0
24.998,3.09,2.13,-29.78,15.278,0,0,0,0,0,0,0,0,0,-39.95,-141.86,15.41,-3.69,38.12,15.345,0
25.006,3.09,2.07,-30.74,15.278,0,0,0,0,0,0,0,0,0,-39.86,-142.91,15.457,-3.6,37.15,15.336,0
24.998,3.1,2,-31.7,15.329,0,0,0,0,0,0,0,0,0,-39.99,-143.88,15.564,-3.52,36.18,15.328,0
25.006,3.1,1.93,-32.66,15.289,0,0,0,0,0,0,0,0,0,0,0,0,-3.45,35.22,15.38,0
24.998,3.1,1.86,-33.62,15.352,0,0,0,0,0,0,0,0,0,0,0,0,-3.38,34.26,15.447,0
25.006,3.11,1.79,-34.58,15.413,0,0,0,0,0,0,0,0,0,0,0,0,-3.33,33.3,15.362,0
24.999,3.11,1.72,-35.53,15.32,0,0,0,0,0,0,0,0,0,0,0,0,-3.28,32.35,15.43,0
25.007,3.11,1.65,-36.49,15.369,0,0,0,0,0,0,0,0,0,0,0,0,-3.23,31.39,15.482,0
24.999,3.11,1.59,-37.44,15.418,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,30.43,15.382,0
25.007,3.12,1.52,-38.39,15.476,0,0,0,0,0,0,-0.34,149.27,15.588,0,0,0,-3.16,29.47,15.419,0
